SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
AJANTPHARM, EQ, 13-Jun-2019,992.3,993.8,994.65,973.55,976.15,979.55,981.6,240763,2363.34,9961,69551,28.89
AJMERA, EQ, 13-Jun-2019,172.7,172,172.6,168.2,169,169.2,170.01,35131,59.73,756,17370,49.44
AJOONI, SM, 13-Jun-2019,15.25,14.5,14.5,14.5,14.5,14.5,14.5,8000,1.16,2,8000,100
AKASH, SM, 13-Jun-2019,58.1,57,57,57,57,57,57,4000,2.28,2,4000,100
AKSHARCHEM, EQ, 13-Jun-2019,292.95,295.95,297.8,280.6,284,284.8,292,46325,135.27,533,42714,92.21
AKSHOPTFBR, EQ, 13-Jun-2019,12.85,12.65,13.15,12.65,13.15,13.05,12.88,353747,45.57,762,209364,59.18
AKZOINDIA, EQ, 13-Jun-2019,1786.1,1795.3,1808,1757.6,1795.85,1800.3,1787.34,2519,45.02,415,1708,67.8
ALANKIT, EQ, 13-Jun-2019,34.65,34.55,34.55,32.65,34,34.1,33.71,571925,192.8,4128,104548,18.28
ALBERTDAVD, EQ, 13-Jun-2019,404.45,404,422,404,414,412.2,412.36,2584,10.66,115,1802,69.74
ALBK, EQ, 13-Jun-2019,42,42,42,40.1,41.8,41.7,41.12,4677039,1923.32,9449,321410,6.87
ALCHEM, BE, 13-Jun-2019,1.55,1.5,1.6,1.5,1.5,1.5,1.5,5967,0.09,17, -, -
ALEMBICLTD, EQ, 13-Jun-2019,42.4,42.7,42.7,41.4,41.55,41.65,41.85,84119,35.2,546,68971,81.99
ALICON, EQ, 13-Jun-2019,583.7,584.65,598,575,598,593.25,584.82,2083,12.18,340,1031,49.5
ALKALI, EQ, 13-Jun-2019,43.2,44.4,44.4,41.3,41.5,41.65,41.84,6645,2.78,97,5936,89.33
ALKEM, EQ, 13-Jun-2019,1792.35,1792.35,1815.15,1760,1790,1799.75,1780.25,24944,444.07,5461,10943,43.87
ALKYLAMINE, EQ, 13-Jun-2019,820.55,820.55,820.55,801,814,809.15,809.53,2913,23.58,181,2655,91.14
ALLCARGO, EQ, 13-Jun-2019,109.75,110.1,111.5,107.65,108.05,108.4,109.17,111444,121.66,3237,52263,46.9
ALLSEC, BE, 13-Jun-2019,312.25,312.05,313,312.05,312.5,312.55,312.82,5880,18.39,27, -, -
ALMONDZ, EQ, 13-Jun-2019,23.05,22.5,23.45,20.3,23.3,22.45,21.83,11804,2.58,173,6146,52.07
ALOKTEXT, BE, 13-Jun-2019,3.8,3.75,3.9,3.7,3.85,3.85,3.82,2008666,76.73,658, -, -
ALPA, EQ, 13-Jun-2019,21,21.05,22,20.6,21.45,21.2,21.13,23843,5.04,174,15141,63.5
ALPHAGEO, EQ, 13-Jun-2019,449.95,455.45,455.95,440.6,442.05,444.4,445.96,1678,7.48,224,860,51.25
ALPSINDUS, BE, 13-Jun-2019,1,0.95,0.95,0.95,0.95,0.95,0.95,2000,0.02,2, -, -
AMARAJABAT, EQ, 13-Jun-2019,625,624.3,624.3,606.6,621,619.65,613.55,868443,5328.34,22491,144435,16.63
AMBER, EQ, 13-Jun-2019,825.4,825.05,825.05,816.95,817,817.3,818.24,5488,44.91,225,4875,88.83
AMBIKCO, EQ, 13-Jun-2019,1091.6,1095.95,1097,1081.6,1089,1087.35,1087.21,1055,11.47,183,568,53.84
AMBUJACEM, EQ, 13-Jun-2019,220.55,220.95,222,216.15,220.25,220.45,218.83,1941299,4248.11,28006,697463,35.93
AMDIND, EQ, 13-Jun-2019,18.9,18.5,18.95,17.8,18.5,18.2,18.46,2381,0.44,61,1673,70.26
AMJLAND, EQ, 13-Jun-2019,18.35,18.7,18.7,17.7,17.9,17.85,17.99,17160,3.09,125,15966,93.04
AMRUTANJAN, EQ, 13-Jun-2019,319.75,319.75,319.75,313.05,315.75,315.9,315.72,21820,68.89,828,16412,75.22
ANANTRAJ, EQ, 13-Jun-2019,30.45,30.15,30.6,29.6,29.65,29.7,29.91,167598,50.12,898,92586,55.24
ANDHRABANK, EQ, 13-Jun-2019,24.3,24.25,24.3,23.75,24.05,24.05,24.01,417132,100.17,1633,200050,47.96
ANDHRACEMT, BE, 13-Jun-2019,4.05,4.2,4.2,4,4,4,4.05,18294,0.74,78, -, -
ANDHRSUGAR, EQ, 13-Jun-2019,344.6,344.5,344.6,335,337,336.5,339.22,20960,71.1,723,12241,58.4
ANIKINDS, EQ, 13-Jun-2019,13.5,13.95,13.95,12.95,13.5,13.25,13.46,497,0.07,23,454,91.35
ANKITMETAL, BE, 13-Jun-2019,0.45,0.5,0.5,0.4,0.5,0.4,0.41,26160,0.11,26, -, -
ANSALAPI, EQ, 13-Jun-2019,6.25,6.4,6.6,5.9,6.1,6.05,6.06,86972,5.27,221,62979,72.41
ANSALHSG, EQ, 13-Jun-2019,7.45,7.5,7.5,6.75,7,7,7.06,129911,9.17,323,90019,69.29
ANTGRAPHIC, BE, 13-Jun-2019,1.15,1.15,1.2,1.1,1.2,1.2,1.2,393754,4.71,270, -, -
ANUP, EQ, 13-Jun-2019,488.5,484.2,496.1,484.2,495,495.1,491.68,5817,28.6,331,5120,88.02
APARINDS, EQ, 13-Jun-2019,620.5,615.9,616.95,610.1,614.4,612.7,613.46,2390,14.66,193,1698,71.05
APCL, EQ, 13-Jun-2019,165.5,166.15,174.75,165,166.05,166.45,166.91,5385,8.99,146,3991,74.11
APCOTEXIND, EQ, 13-Jun-2019,557.75,563.9,563.9,550.15,555,556.8,556.37,2431,13.53,186,1292,53.15
APEX, EQ, 13-Jun-2019,268.35,265.2,275,263,274.3,271.5,267.96,43187,115.72,1473,16244,37.61
APLAPOLLO, EQ, 13-Jun-2019,1586.95,1580.05,1598.5,1539.3,1592,1589.7,1567.05,13931,218.31,1041,7938,56.98
APLLTD, EQ, 13-Jun-2019,499.9,496,501.55,495.05,501,500.25,499.98,10956,54.78,1186,8920,81.42
APOLLO, EQ, 13-Jun-2019,121.65,121.5,121.5,115.65,117.3,117.5,117.62,24564,28.89,781,13669,55.65
APOLLOHOSP, EQ, 13-Jun-2019,1381.75,1380.5,1383.8,1355.5,1373,1374.3,1369.06,376393,5153.06,25548,97752,25.97
APOLLOTYRE, EQ, 13-Jun-2019,191.75,191.55,191.8,185.8,187.7,188.1,187.95,2430739,4568.47,24419,817571,33.63
APOLSINHOT, EQ, 13-Jun-2019,881,916.95,918,890.25,905,903.05,902.44,190,1.71,52,108,56.84
APTECHT, EQ, 13-Jun-2019,146,145,149,143.25,147.8,148.1,146.15,120349,175.9,2471,37409,31.08
ARCHIDPLY, EQ, 13-Jun-2019,36.25,36.2,36.35,35.5,35.5,35.65,35.72,9813,3.51,179,8866,90.35
ARCHIES, EQ, 13-Jun-2019,22.05,22.1,22.25,21.95,22.25,22,22,45160,9.94,62,44909,99.44
ARCOTECH, BE, 13-Jun-2019,3.6,3.65,3.65,3.45,3.45,3.45,3.52,17780,0.63,43, -, -
ARIES, EQ, 13-Jun-2019,70.1,70,70.85,68.9,70.6,70.35,69.93,12666,8.86,226,8826,69.68
ARIHANT, EQ, 13-Jun-2019,26.6,26.1,29.8,26.1,27.5,27.9,27.49,2042,0.56,34,801,39.23
ARIHANTSUP, BE, 13-Jun-2019,63.8,63.1,63.85,61.2,61.2,62.95,62.84,18657,11.72,145, -, -
ARMANFIN, EQ, 13-Jun-2019,398.6,407.75,408.1,392,399,399.8,401.02,7451,29.88,196,4948,66.41
AROGRANITE, EQ, 13-Jun-2019,50.4,50.45,50.45,49.2,49.65,49.85,49.84,7890,3.93,99,6850,86.82
ARROWGREEN, EQ, 13-Jun-2019,54.6,54.8,60,52.5,55,54.95,56.01,35110,19.66,785,26675,75.98
ARROWTEX, EQ, 13-Jun-2019,16.1,16.7,16.75,16,16,16,16.5,2031,0.34,23,1339,65.93
ARSHIYA, EQ, 13-Jun-2019,24.95,26.7,26.7,24.1,24.75,24.75,24.59,21893,5.38,116,18374,83.93
ARSSINFRA, BE, 13-Jun-2019,37,38.75,38.75,36,36.1,36.95,36.73,2824,1.04,31, -, -
ARTEDZ, SM, 13-Jun-2019,38.7,35.2,41.75,31,41.75,38.75,35.7,45000,16.07,15,30000,66.67
ARTNIRMAN, SM, 13-Jun-2019,22.6,21.45,27.05,20.05,23,23,22.89,24000,5.49,4,0,0
ARVIND, EQ, 13-Jun-2019,75.2,74.7,75.3,71.75,74.5,74.15,73.2,1863206,1363.89,8982,162621,8.73
ARVINDFASN, EQ, 13-Jun-2019,780.45,775,777.5,756.15,765.7,765.1,764.4,26856,205.29,2748,21751,80.99
ARVSMART, EQ, 13-Jun-2019,111.25,110.55,111.95,109,110.2,110.5,110.54,9034,9.99,314,5261,58.24
ASAHIINDIA, EQ, 13-Jun-2019,223.35,222,222.4,220.5,221,221,221,56912,125.77,803,51353,90.23
ASAHISONG, EQ, 13-Jun-2019,143.05,141.05,142.95,136.5,139,139.45,138.9,1176,1.63,106,898,76.36
ASAL, EQ, 13-Jun-2019,48.45,49.05,49.25,47.3,48,47.75,47.98,9209,4.42,52,8374,90.93
ASHAPURMIN, BE, 13-Jun-2019,18.6,17.7,19.5,17.7,19.5,19.5,18.44,64375,11.87,154, -, -
ASHIANA, EQ, 13-Jun-2019,123.85,123,125.25,121.5,122.2,122,122.46,39755,48.69,718,32284,81.21
ASHIMASYN, EQ, 13-Jun-2019,10.3,10.5,10.5,9.65,10,9.95,9.9,79313,7.85,302,65070,82.04
ASHOKA, EQ, 13-Jun-2019,139.2,138,143.45,135.95,142.4,141.55,139.83,189426,264.88,7656,115106,60.77
ASHOKLEY, EQ, 13-Jun-2019,89.25,89.05,89.2,87.05,88.05,88.1,87.82,14582200,12805.61,52232,2894675,19.85
ASIANHOTNR, EQ, 13-Jun-2019,124,127.55,129,122,126,125.8,125.64,2215,2.78,245,1772,80
ASIANPAINT, EQ, 13-Jun-2019,1425.45,1429,1438.9,1422.2,1425.8,1429.45,1430.08,1572720,22491.16,58624,930395,59.16
ASIANTILES, EQ, 13-Jun-2019,262.85,258.25,268,258.25,267.7,267.9,265.57,249713,663.16,1952,106347,42.59
ASLIND, SM, 13-Jun-2019,12.4,11.8,11.8,11.8,11.8,11.8,11.8,4000,0.47,1,4000,100
ASPINWALL, EQ, 13-Jun-2019,147.15,147.05,153.95,147,153.8,153.8,151.05,4540,6.86,47,1811,39.89
ASSAMCO, BE, 13-Jun-2019,1.45,1.5,1.5,1.45,1.5,1.5,1.49,121562,1.81,62, -, -
ASTEC, EQ, 13-Jun-2019,450.2,450.6,455.25,448.45,455.25,454.05,452.41,5867,26.54,231,5011,85.41
ASTERDM, EQ, 13-Jun-2019,138.25,138.05,138.55,134.95,135.75,135.65,135.93,11704,15.91,909,8632,73.75
ASTRAL, EQ, 13-Jun-2019,1336.95,1344.3,1344.3,1300,1306.5,1311.55,1314.4,13154,172.9,1878,6589,50.09
ASTRAMICRO, EQ, 13-Jun-2019,91.3,91.4,92.1,91,91,91.2,91.38,108561,99.21,620,85610,78.86
ASTRAZEN, EQ, 13-Jun-2019,1878.1,1884.3,1899.95,1863.55,1890,1890.75,1889.01,8558,161.66,810,5705,66.66
ASTRON, EQ, 13-Jun-2019,109.5,109.5,121.8,109.1,120,120,114.3,1303279,1489.69,7977,357584,27.44
ATFL, EQ, 13-Jun-2019,536.6,536.15,536.15,518,530,530.15,527.98,192578,1016.77,4011,141023,73.23
ATLANTA, EQ, 13-Jun-2019,11.7,12.6,12.85,11.95,12.85,12.85,12.4,71201,8.83,641,41136,57.77
ATLASCYCLE, BE, 13-Jun-2019,41.55,43.45,43.45,39.5,40.4,40,39.8,8813,3.51,144, -, -
ATUL, EQ, 13-Jun-2019,4125.4,4139,4139,4091.1,4091.1,4098.5,4107.66,3729,153.17,1220,2029,54.41
ATULAUTO, EQ, 13-Jun-2019,288.25,287,292.1,283.95,285.25,286.4,287.53,10823,31.12,493,7850,72.53
AUBANK, EQ, 13-Jun-2019,704.8,705,711.45,704,710.35,710.15,709.93,143647,1019.79,9123,111122,77.36
AURDIS, SM, 13-Jun-2019,29,30.4,30.4,30.4,30.4,30.4,30.4,2000,0.61,1,2000,100
AURIONPRO, EQ, 13-Jun-2019,125.55,125.15,129.8,125.15,128,128.85,128.43,7616,9.78,287,5623,73.83
AUROPHARMA, EQ, 13-Jun-2019,641.55,639.8,642.75,628.7,635.5,637.1,635.25,1907504,12117.34,39760,569079,29.83
AUSOMENT, EQ, 13-Jun-2019,43.9,41.9,41.9,39.55,39.6,39.6,40.34,11777,4.75,139,9241,78.47
AUTOAXLES, EQ, 13-Jun-2019,1074,1094.75,1094.75,1060,1076.3,1078.95,1073.14,3392,36.4,645,2207,65.06
AUTOIND, EQ, 13-Jun-2019,47.1,49.85,49.85,46.1,47.25,47,46.95,3400,1.6,54,2473,72.74
AUTOLITIND, BZ, 13-Jun-2019,29.7,28.9,28.9,28.5,28.85,28.85,28.64,1590,0.46,16, -, -
AVADHSUGAR, EQ, 13-Jun-2019,719.2,720.65,729.9,690,712.7,710.2,715.97,45555,326.16,2318,14606,32.06
AVANTIFEED, EQ, 13-Jun-2019,358.95,357,361.75,353,354.95,355.65,356.59,217377,775.15,10413,69753,32.09
AVG, SM, 13-Jun-2019,102,103,103.45,102,103.45,103.45,102.82,3600,3.7,3,2400,66.67
AVTNPL, EQ, 13-Jun-2019,26,25.9,26.25,25.4,26.1,26,25.84,40648,10.5,232,33627,82.73
AXISBANK, EQ, 13-Jun-2019,813.55,811.25,823.4,810.75,822.25,820.15,817.42,9056584,74030.67,101941,5424511,59.9
AXISCADES, EQ, 13-Jun-2019,64.95,64.85,65.2,60,61.25,62.85,63.29,135615,85.83,2676,22425,16.54
AXISGOLD, EQ, 13-Jun-2019,2861.85,2878,2880,2862.1,2880,2880,2870.58,42,1.21,21,27,64.29
AXISNIFTY, EQ, 13-Jun-2019,1219.95,1217.47,1217.48,1206.38,1207.39,1207.39,1207.53,31,0.37,7,26,83.87
AYMSYNTEX, EQ, 13-Jun-2019,38.5,37.8,43.9,37.8,42,41.6,40.6,56537,22.96,310,44702,79.07
BAFNAPHARM, BE, 13-Jun-2019,7.85,7.75,7.75,7.5,7.5,7.5,7.53,4032,0.3,35, -, -
BAGFILMS, EQ, 13-Jun-2019,4.05,4.05,4.05,3.9,4,4,3.99,39394,1.57,63,31769,80.64
BAJAJ-AUTO, EQ, 13-Jun-2019,2944.5,2951,2955,2901.25,2927,2922.65,2920.17,224615,6559.15,16226,80299,35.75
BAJAJCON, EQ, 13-Jun-2019,334.95,332.75,336.8,330.85,332.65,333.4,333.64,28463,94.96,1335,22925,80.54
BAJAJELEC, EQ, 13-Jun-2019,507.85,507.85,513,500,507.6,507.3,504.2,62097,313.09,3918,23557,37.94
BAJAJFINSV, EQ, 13-Jun-2019,8245.6,8237.45,8320,8213,8307,8292.35,8260.12,115153,9511.78,14850,32557,28.27
BAJAJHIND, EQ, 13-Jun-2019,8.65,8.7,8.75,8.5,8.6,8.6,8.59,780214,67.05,1237,434530,55.69
BAJAJHLDNG, EQ, 13-Jun-2019,3742.8,3742.8,3763,3651,3662.2,3665.95,3700.33,16157,597.86,2977,6378,39.48
BAJFINANCE, EQ, 13-Jun-2019,3505.85,3505,3551,3500,3545,3544.5,3525.32,880318,31034.02,43750,221300,25.14
BALAJITELE, EQ, 13-Jun-2019,68.05,67.55,68.6,65.2,65.6,65.8,66.32,59405,39.4,810,44501,74.91
BALAMINES, EQ, 13-Jun-2019,396.9,399.5,399.5,386.05,388.4,389.65,390.27,11704,45.68,562,7303,62.4
BALAXI, BE, 13-Jun-2019,106.75,101.45,112.05,101.45,112.05,112.05,109.03,5003,5.45,102, -, -
BALKRISHNA, EQ, 13-Jun-2019,31.95,31.55,32.8,31.1,31.3,31.15,31.46,5257,1.65,70,4369,83.11
BALKRISIND, EQ, 13-Jun-2019,796.3,797.95,798.75,776,781.85,781.8,782.97,468654,3669.41,12123,122689,26.18
BALLARPUR, EQ, 13-Jun-2019,2.25,2.35,2.45,2.2,2.4,2.35,2.37,3386741,80.2,782,2313883,68.32
BALMLAWRIE, EQ, 13-Jun-2019,188.85,189.2,191,186.75,190,189.65,188.34,51185,96.4,2577,23262,45.45
BALPHARMA, EQ, 13-Jun-2019,61,60.65,61.45,59.5,59.7,60.35,60.43,7110,4.3,178,5071,71.32
BALRAMCHIN, EQ, 13-Jun-2019,153.55,153.9,156.75,153.15,156.5,155.85,154.8,634456,982.12,15379,343195,54.09
BANARBEADS, EQ, 13-Jun-2019,44.15,43.9,46.65,43.1,43.1,43.75,44.22,2493,1.1,52,1816,72.84
BANARISUG, EQ, 13-Jun-2019,1470,1460,1470,1425,1425,1425,1448.55,805,11.66,65,776,96.4
BANCOINDIA, EQ, 13-Jun-2019,133.7,133.5,133.8,131.6,132.65,132.55,132.35,11634,15.4,302,8791,75.56
BANDHANBNK, EQ, 13-Jun-2019,554.9,545,552.7,538.1,550,546.55,543.72,422970,2299.77,13827,223235,52.78
BANG, EQ, 13-Jun-2019,44.35,44.65,44.95,41.55,41.55,42.25,42.77,17087,7.31,423,8355,48.9
BANKA, SM, 13-Jun-2019,102,106,106,106,106,106,106,3600,3.82,1,3600,100
BANKBARODA, EQ, 13-Jun-2019,121.3,121.25,122,117.1,121.3,121.05,119.49,21427393,25604.61,61695,1921423,8.97
BANKBEES, EQ, 13-Jun-2019,3154.83,3140,3161.36,3120.45,3148,3152.7,3136.51,9548,299.47,637,7979,83.57
BANKINDIA, EQ, 13-Jun-2019,87.9,87.5,88,83.95,86.45,86.5,85.68,8001310,6855.69,23362,953408,11.92
BANSAL, SM, 13-Jun-2019,4.2,4,4,4,4,4,4,1000,0.04,1,1000,100
BANSWRAS, EQ, 13-Jun-2019,70.35,69.6,72.5,69.55,70.05,70.3,70.59,4432,3.13,37,3382,76.31
BARTRONICS, EQ, 13-Jun-2019,5.1,5.3,5.3,4.75,4.8,4.8,4.82,16642,0.8,81,11057,66.44
BASF, EQ, 13-Jun-2019,1404.85,1429.95,1429.95,1377.9,1385.85,1389.75,1399.32,5816,81.38,1012,3008,51.72
BASML, EQ, 13-Jun-2019,173,162.4,165,158.2,161,162.75,161.92,706,1.14,55,527,74.65
BATAINDIA, EQ, 13-Jun-2019,1429.35,1427,1441,1422.55,1438,1437.25,1434.11,583556,8368.84,20622,114469,19.62
BAYERCROP, EQ, 13-Jun-2019,3618.65,3605.1,3625,3581.5,3609.7,3610.55,3608.18,4423,159.59,1629,3547,80.19
BBL, EQ, 13-Jun-2019,1125.6,1126.8,1140,1115,1120,1118.4,1123.46,2303,25.87,319,1263,54.84
BBTC, EQ, 13-Jun-2019,1135.35,1134.75,1138.5,1111,1117.05,1118.95,1119.92,57437,643.25,2404,24407,42.49
BCG, BE, 13-Jun-2019,4.45,4.3,4.6,4.3,4.35,4.4,4.42,164343,7.26,144, -, -
BDL, EQ, 13-Jun-2019,313.05,310.85,310.95,301,301.5,303.7,305.98,55760,170.61,2722,21994,39.44
BEARDSELL, EQ, 13-Jun-2019,14.5,15,15,13.75,15,14.8,14.89,2300,0.34,27,1749,76.04
BEDMUTHA, EQ, 13-Jun-2019,15.6,15.55,16,15.35,15.85,15.8,15.83,15506,2.45,53,11613,74.89
BEL, EQ, 13-Jun-2019,107,107.25,110.25,107.2,109.95,110.05,108.78,6176455,6718.91,29769,1270413,20.57
BEML, EQ, 13-Jun-2019,919.35,919.35,927.15,893.35,917.8,917.95,910.65,1540789,14031.24,34598,174141,11.3
BEPL, EQ, 13-Jun-2019,66.1,65.9,68.8,65.25,67.55,67.55,66.89,312493,209.03,2907,107741,34.48
BERGEPAINT, EQ, 13-Jun-2019,330.55,333.5,334.95,328.5,329.6,329.7,331.37,1248595,4137.41,16338,196572,15.74
BETA, SM, 13-Jun-2019,92,92,93.5,89.9,93.5,93.5,90.88,4800,4.36,5,4800,100
BFINVEST, EQ, 13-Jun-2019,218.7,219.4,229,215.55,228.25,227.5,223.67,87888,196.58,2548,33495,38.11
BFUTILITIE, EQ, 13-Jun-2019,187.6,186.95,187.85,182.35,185.5,186.2,185.52,197907,367.17,4125,37317,18.86
BGLOBAL, BE, 13-Jun-2019,2.35,2.3,2.4,2.3,2.4,2.4,2.35,10746,0.25,6, -, -
BGRENERGY, EQ, 13-Jun-2019,50.6,50.95,51.95,48.3,48.9,48.75,49.17,87044,42.8,851,62711,72.05
BHAGERIA, EQ, 13-Jun-2019,259,259.05,263.6,257.15,259,258.95,258.78,11411,29.53,311,1786,15.65
BHAGYANGR, EQ, 13-Jun-2019,26.5,27.1,27.1,25.25,25.5,25.85,25.86,2137,0.55,70,1583,74.08
