SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ABAN, BE, 18-Jun-2019, 39.20, 37.30, 38.20, 37.25, 37.25, 37.25, 37.28, 30262, 11.28, 319, -, -
ABB, EQ, 18-Jun-2019, 1533.70, 1538.90, 1547.00, 1531.00, 1543.00, 1539.60, 1540.14, 51595, 794.64, 3745, 13144, 22.81
ABBOTINDIA, EQ, 18-Jun-2019, 8511.95, 8500.00, 8545.00, 8500.00, 8510.00, 8519.70, 8507.07, 2493, 212.08, 665, 1879, 68.80
ABCAPITAL, EQ, 18-Jun-2019, 92.75, 93.00, 93.50, 90.15, 91.05, 90.90, 91.83, 793469, 728.63, 9421, 447793, 52.19
ABFRL, EQ, 18-Jun-2019, 205.80, 206.00, 206.00, 201.05, 203.50, 203.00, 202.98, 683744, 1387.83, 11932, 509881, 70.95
ABSLNN50ET, EQ, 18-Jun-2019, 268.05, 268.00, 268.00, 264.57, 264.82, 264.82, 265.06, 124, 0.33, 9, 100, 80.65
ABSLRIF6RG, MF, 18-Jun-2019, 7.50, 7.59, 7.59, 7.50, 7.55, 7.57, 7.58, 9000, 0.68, 4, 8000, 88.89
ACC, EQ, 18-Jun-2019, 1509.15, 1506.05, 1532.00, 1501.70, 1528.80, 1525.50, 1521.47, 492116, 7487.38, 17698, 63900, 12.71
ACCELYA, EQ, 18-Jun-2019, 887.10, 887.10, 887.10, 875.00, 884.00, 883.85, 883.18, 2741, 24.21, 373, 2245, 79.02
ACE, EQ, 18-Jun-2019, 98.95, 98.00, 101.20, 96.00, 98.40, 98.15, 99.40, 216401, 215.10, 3340, 61664, 26.79
ADANIENT, EQ, 18-Jun-2019, 147.90, 147.35, 148.85, 144.00, 147.45, 147.95, 146.68, 5764444, 8455.32, 31823, 590019, 9.43
ADANIGAS, EQ, 18-Jun-2019, 167.35, 167.35, 169.00, 164.60, 165.05, 165.40, 166.57, 405246, 675.01, 4890, 130951, 27.92
ADANIGREEN, EQ, 18-Jun-2019, 41.65, 41.65, 42.30, 40.30, 40.70, 40.80, 40.88, 507146, 207.32, 2253, 265440, 44.23
ADANIPORTS, EQ, 18-Jun-2019, 422.85, 424.90, 425.70, 418.60, 422.35, 421.40, 421.74, 3509487, 14801.00, 46405, 1786201, 50.21
ADANIPOWER, EQ, 18-Jun-2019, 46.75, 46.80, 47.35, 45.85, 46.85, 46.85, 46.74, 9064307, 4236.77, 15631, 2801253, 28.95
ADANITRANS, EQ, 18-Jun-2019, 229.25, 229.20, 230.75, 224.70, 225.55, 226.45, 227.30, 44128, 100.30, 993, 24944, 50.59
ADFFOODS, EQ, 18-Jun-2019, 281.35, 288.05, 289.80, 275.60, 282.30, 279.80, 280.50, 25457, 71.41, 1146, 10257, 30.02
ADHUNIK, BE, 18-Jun-2019, 1.60, 1.60, 1.60, 1.55, 1.55, 1.55, 1.55, 17733, 0.27, 20, -, -
ADHUNIKIND, EQ, 18-Jun-2019, 86.15, 87.00, 87.30, 80.05, 81.55, 80.90, 83.42, 46456, 38.76, 452, 38676, 79.79
ADLABS, EQ, 18-Jun-2019, 5.55, 5.65, 5.65, 4.45, 4.45, 4.45, 4.71, 508962, 23.95, 687, 297429, 54.78
ADORWELD, EQ, 18-Jun-2019, 332.80, 330.05, 338.00, 330.00, 332.00, 333.50, 334.15, 1680, 5.61, 120, 948, 56.43
ADROITINFO, BE, 18-Jun-2019, 10.45, 10.90, 10.90, 9.95, 10.80, 10.80, 9.95, 22170, 2.21, 23, -, -
ADSL, EQ, 18-Jun-2019, 15.75, 15.55, 15.70, 15.10, 15.40, 15.30, 15.29, 25160, 3.85, 61, 17002, 67.58
ADVANIHOTR, EQ, 18-Jun-2019, 60.00, 59.95, 60.00, 58.60, 59.95, 59.60, 59.41, 3518, 2.09, 67, 2794, 75.15
ADVENZYMES, EQ, 18-Jun-2019, 173.85, 173.00, 174.50, 167.00, 169.20, 168.15, 170.87, 76062, 129.96, 1735, 41275, 46.74
AEGISCHEM, EQ, 18-Jun-2019, 223.60, 222.00, 226.00, 222.00, 223.90, 223.80, 224.08, 79118, 177.29, 4523, 57871, 67.76
AGARIND, EQ, 18-Jun-2019, 132.25, 130.20, 137.00, 128.95, 135.00, 135.30, 134.76, 4132, 5.57, 140, 3324, 51.50
AGCNET, EQ, 18-Jun-2019, 110.05, 110.05, 110.05, 104.10, 107.00, 107.00, 109.23, 6666, 7.28, 138, 5000, 73.79
AGLSL, EQ, 18-Jun-2019, 53.50, 51.00, 54.90, 51.00, 53.05, 53.20, 52.74, 17218, 9.08, 163, 11184, 28.98
AGRITECH, EQ, 18-Jun-2019, 53.75, 54.05, 55.50, 52.00, 53.40, 53.55, 53.25, 18408, 9.80, 321, 12437, 62.56
AGROPHOS, BE, 18-Jun-2019, 84.90, 84.90, 88.60, 80.70, 88.50, 85.35, 83.56, 1445, 1.21, 33, -, -
AHIMSA, SM, 18-Jun-2019, 30.75, 30.55, 30.60, 30.55, 30.60, 30.60, 30.58, 12000, 3.67, 2, 12000, 100.00
AHLEAST, EQ, 18-Jun-2019, 187.60, 183.85, 197.90, 183.85, 188.15, 189.55, 188.99, 353, 0.67, 40, 304, 80.21
AHLUCONT, EQ, 18-Jun-2019, 332.90, 331.55, 334.75, 330.00, 334.00, 334.00, 333.75, 15327, 51.15, 594, 13867, 90.32
AHLWEST, EQ, 18-Jun-2019, 344.00, 340.00, 345.60, 336.25, 345.60, 345.25, 339.67, 738, 2.51, 29, 521, 70.60
AIAENG, EQ, 18-Jun-2019, 1686.40, 1686.40, 1704.95, 1677.55, 1680.20, 1686.25, 1691.07, 39517, 668.26, 2402, 35026, 83.88
AIFL, BZ, 18-Jun-2019, 3.80, 3.65, 3.65, 3.65, 3.65, 3.65, 3.65, 1608, 0.06, 17, -, -
AIONJSW, EQ, 18-Jun-2019, 17.80, 17.95, 18.00, 17.10, 17.15, 17.15, 17.58, 35620, 6.26, 187, 29450, 76.78
AIRAN, EQ, 18-Jun-2019, 28.20, 28.00, 29.00, 28.00, 28.00, 28.00, 28.23, 7160, 2.02, 37, 6632, 92.63
AIROLAM, SM, 18-Jun-2019, 31.50, 30.00, 30.00, 30.00, 30.00, 30.00, 30.00, 3000, 0.90, 1, 3000, 100.00
AISL, SM, 18-Jun-2019, 49.00, 49.95, 49.95, 46.30, 46.30, 48.10, 48.13, 2400, 1.16, 2, 0, 0.00
AJANTPHARM, EQ, 18-Jun-2019, 960.45, 960.00, 966.45, 935.25, 938.00, 940.65, 946.23, 294578, 2787.37, 10573, 42851, 13.39
AJMERA, EQ, 18-Jun-2019, 161.30, 160.50, 162.55, 158.50, 159.75, 158.90, 160.06, 19673, 31.49, 856, 8817, 39.25
AKASH, SM, 18-Jun-2019, 57.00, 56.00, 56.05, 55.50, 55.50, 55.50, 55.85, 6000, 3.35, 3, 2000, 33.33
AKSHARCHEM, EQ, 18-Jun-2019, 283.25, 281.45, 289.00, 275.10, 279.00, 278.00, 281.22, 2109, 5.93, 333, 1281, 57.89
AKSHOPTFBR, EQ, 18-Jun-2019, 12.45, 12.45, 12.75, 12.15, 12.30, 12.25, 12.46, 179301, 22.35, 613, 133316, 66.92
AKZOINDIA, EQ, 18-Jun-2019, 1799.70, 1798.90, 1805.00, 1771.20, 1800.00, 1796.65, 1789.80, 2093, 37.46, 324, 1223, 51.58
ALANKIT, EQ, 18-Jun-2019, 30.85, 31.55, 32.05, 30.50, 30.60, 30.85, 31.06, 577282, 179.33, 3061, 179642, 30.59
ALBERTDAVD, EQ, 18-Jun-2019, 411.00, 420.00, 420.00, 402.00, 404.15, 404.25, 409.81, 1365, 5.59, 85, 1120, 75.42
ALBK, EQ, 18-Jun-2019, 40.70, 41.00, 41.10, 39.80, 40.05, 40.15, 40.45, 3848569, 1556.89, 7477, 405585, 9.77
ALCHEM, BE, 18-Jun-2019, 1.40, 1.35, 1.40, 1.35, 1.35, 1.35, 1.36, 3983, 0.05, 20, -, -
ALEMBICLTD, EQ, 18-Jun-2019, 40.90, 41.25, 42.15, 40.35, 41.50, 41.75, 41.23, 153680, 63.36, 953, 104741, 61.92
ALICON, EQ, 18-Jun-2019, 571.00, 580.00, 580.00, 555.00, 560.00, 558.85, 563.34, 1452, 8.18, 237, 1038, 68.92
ALKALI, EQ, 18-Jun-2019, 40.10, 40.70, 42.00, 40.70, 40.70, 41.05, 41.43, 4069, 1.69, 79, 3072, 74.95
ALKEM, EQ, 18-Jun-2019, 1810.70, 1802.00, 1814.95, 1772.00, 1774.20, 1778.85, 1796.11, 23670, 425.14, 6280, 11699, 48.45
ALKYLAMINE, EQ, 18-Jun-2019, 809.60, 799.00, 819.00, 799.00, 812.50, 816.15, 809.81, 2621, 21.23, 169, 1962, 72.37
ALLCARGO, EQ, 18-Jun-2019, 104.70, 104.70, 105.70, 103.95, 105.40, 104.45, 104.63, 59132, 61.87, 1549, 39098, 61.13
ALLSEC, BE, 18-Jun-2019, 315.20, 315.20, 316.00, 315.00, 315.35, 315.35, 315.34, 12115, 38.20, 41, -, -
ALMONDZ, EQ, 18-Jun-2019, 16.80, 16.75, 18.15, 16.10, 17.80, 17.35, 17.16, 14865, 2.55, 84, 11323, 76.12
ALOKTEXT, BE, 18-Jun-2019, 3.85, 4.00, 4.00, 3.95, 4.00, 4.00, 4.00, 2530593, 101.21, 873, -, -
ALPA, EQ, 18-Jun-2019, 20.00, 20.80, 20.85, 19.25, 19.30, 19.30, 19.52, 14274, 2.79, 115, 8829, 61.85
ALPHAGEO, EQ, 18-Jun-2019, 431.25, 448.95, 448.95, 412.00, 423.85, 421.80, 424.58, 4324, 18.36, 786, 1831, 39.67
ALPSINDUS, BE, 18-Jun-2019, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 378, 0.00, 3, -, -
AMARAJABAT, EQ, 18-Jun-2019, 601.00, 596.35, 609.70, 593.80, 600.40, 599.50, 602.25, 507592, 3056.98, 21528, 120853, 23.13
AMBER, EQ, 18-Jun-2019, 807.20, 802.00, 816.95, 800.50, 801.45, 800.75, 808.25, 20797, 168.09, 1413, 17316, 72.40
AMBIKCO, EQ, 18-Jun-2019, 1079.95, 1080.05, 1093.90, 1065.00, 1069.95, 1067.50, 1072.99, 1706, 18.31, 210, 1317, 65.39
AMBUJACEM, EQ, 18-Jun-2019, 205.60, 205.70, 210.90, 205.70, 210.00, 210.00, 208.76, 1935444, 4040.43, 24222, 546740, 26.94
AMDIND, EQ, 18-Jun-2019, 17.85, 17.70, 18.70, 17.65, 18.50, 18.30, 17.95, 9501, 1.71, 88, 4550, 47.88
AMJLAND, EQ, 18-Jun-2019, 17.20, 17.05, 17.75, 16.70, 17.40, 17.15, 16.82, 4271, 0.72, 46, 3647, 84.99
AMJUMBO, SM, 18-Jun-2019, 46.80, 44.50, 44.80, 44.50, 44.80, 44.80, 44.65, 4000, 1.79, 2, 2000, 50.00
AMRUTANJAN, EQ, 18-Jun-2019, 307.90, 308.55, 313.55, 302.00, 304.80, 303.20, 306.98, 16713, 51.30, 843, 8305, 45.07
ANANTRAJ, EQ, 18-Jun-2019, 29.90, 30.20, 30.20, 28.80, 29.00, 29.05, 29.43, 136727, 40.24, 748, 89742, 53.83
ANDHRABANK, EQ, 18-Jun-2019, 23.85, 24.00, 24.20, 23.75, 24.00, 24.00, 24.01, 639822, 153.61, 4266, 343085, 50.02
ANDHRACEMT, BE, 18-Jun-2019, 4.05, 4.05, 4.10, 3.90, 4.05, 3.95, 3.96, 49064, 1.94, 89, -, -
ANDHRSUGAR, EQ, 18-Jun-2019, 330.65, 330.00, 332.95, 320.15, 322.00, 321.20, 326.91, 28248, 92.35, 974, 16821, 56.44
ANIKINDS, EQ, 18-Jun-2019, 13.30, 13.00, 13.30, 12.05, 12.05, 12.25, 12.34, 4928, 0.61, 52, 2860, 55.84
ANKITMETAL, BE, 18-Jun-2019, 0.45, 0.45, 0.45, 0.40, 0.40, 0.40, 0.40, 49445, 0.20, 38, -, -
ANSALAPI, EQ, 18-Jun-2019, 5.80, 5.85, 6.20, 5.25, 5.25, 5.25, 5.42, 133216, 7.22, 247, 91349, 67.75
ANSALHSG, EQ, 18-Jun-2019, 6.40, 6.30, 6.50, 6.05, 6.35, 6.30, 6.42, 79182, 5.08, 236, 46004, 58.10
ANTGRAPHIC, BE, 18-Jun-2019, 1.10, 1.05, 1.05, 1.05, 1.05, 1.05, 1.05, 12376, 0.13, 24, -, -
ANUP, EQ, 18-Jun-2019, 477.90, 472.00, 485.00, 472.00, 480.00, 474.20, 476.51, 11601, 55.28, 454, 10430, 86.23
APARINDS, EQ, 18-Jun-2019, 601.50, 597.00, 609.65, 595.00, 600.00, 599.95, 599.92, 7831, 46.98, 537, 5819, 62.91
APCL, EQ, 18-Jun-2019, 166.90, 165.45, 169.30, 165.40, 167.00, 166.95, 167.72, 2804, 4.70, 67, 1980, 70.61
APCOTEXIND, EQ, 18-Jun-2019, 560.90, 563.00, 568.85, 560.05, 568.45, 565.45, 565.19, 8603, 48.62, 501, 5185, 54.17
APEX, EQ, 18-Jun-2019, 263.15, 263.25, 268.75, 258.00, 260.00, 260.10, 264.16, 49573, 130.95, 2790, 13002, 18.28
APLAPOLLO, EQ, 18-Jun-2019, 1525.75, 1525.00, 1558.80, 1524.30, 1555.00, 1555.05, 1549.01, 13097, 202.87, 1696, 8284, 57.44
APLLTD, EQ, 18-Jun-2019, 490.00, 491.65, 491.65, 477.05, 480.00, 481.25, 483.52, 14937, 72.22, 2090, 9703, 54.82
APOLLO, EQ, 18-Jun-2019, 119.00, 118.00, 122.50, 118.00, 118.20, 118.95, 119.72, 12690, 15.19, 445, 7427, 52.44
APOLLOHOSP, EQ, 18-Jun-2019, 1361.05, 1361.90, 1366.00, 1338.00, 1355.00, 1354.70, 1350.67, 434991, 5875.30, 29406, 97216, 21.26
APOLLOTYRE, EQ, 18-Jun-2019, 199.95, 200.90, 201.15, 191.85, 194.25, 193.90, 195.02, 7041882, 13733.08, 56369, 822225, 11.12
APOLSINHOT, EQ, 18-Jun-2019, 899.80, 913.95, 913.95, 888.30, 898.00, 898.00, 903.04, 1194, 10.78, 93, 1058, 88.61
APTECHT, EQ, 18-Jun-2019, 143.25, 142.60, 144.00, 138.00, 140.45, 139.80, 140.92, 122691, 172.89, 2423, 43445, 29.66
ARCHIDPLY, EQ, 18-Jun-2019, 35.75, 35.70, 35.75, 34.75, 35.00, 34.90, 35.08, 5420, 1.90, 196, 4501, 78.80
ARCHIES, EQ, 18-Jun-2019, 22.00, 21.70, 22.30, 21.50, 21.85, 21.80, 21.81, 24544, 5.35, 176, 18480, 75.27
ARCOTECH, BE, 18-Jun-2019, 3.15, 3.00, 3.00, 3.00, 3.00, 3.00, 3.00, 26750, 0.80, 45, -, -
ARIES, EQ, 18-Jun-2019, 66.05, 66.15, 66.25, 63.00, 63.65, 63.65, 64.28, 23351, 15.01, 487, 15377, 63.27
ARIHANT, EQ, 18-Jun-2019, 23.90, 24.25, 24.25, 23.00, 23.15, 23.15, 23.73, 505, 0.12, 18, 491, 97.23
ARIHANTSUP, BE, 18-Jun-2019, 59.50, 56.55, 59.75, 56.55, 58.95, 58.75, 58.65, 17125, 10.04, 109, -, -
ARMANFIN, EQ, 18-Jun-2019, 400.10, 401.00, 405.00, 385.00, 385.00, 392.90, 402.92, 8378, 33.76, 211, 7290, 87.01
AROGRANITE, EQ, 18-Jun-2019, 46.90, 47.95, 47.95, 45.90, 47.00, 46.30, 46.56, 4119, 1.92, 116, 3497, 53.14
ARROWGREEN, EQ, 18-Jun-2019, 51.10, 50.05, 51.00, 46.55, 49.00, 49.50, 49.22, 19545, 9.62, 368, 11238, 52.33
ARROWTEX, EQ, 18-Jun-2019, 16.25, 16.05, 16.35, 14.30, 14.80, 14.85, 15.09, 13171, 1.99, 125, 10911, 73.18
ARSHIYA, EQ, 18-Jun-2019, 23.90, 24.05, 24.60, 23.05, 23.95, 23.80, 23.78, 11059, 2.63, 105, 9159, 57.78
ARSSINFRA, BE, 18-Jun-2019, 35.40, 35.00, 37.15, 33.75, 36.45, 35.90, 36.03, 2313, 0.83, 43, -, -
ARTEDZ, SM, 18-Jun-2019, 38.75, 41.80, 41.85, 41.80, 41.85, 41.85, 41.83, 6000, 2.51, 2, 3000, 50.00
ARVIND, EQ, 18-Jun-2019, 71.95, 71.95, 72.45, 67.20, 69.35, 69.05, 69.61, 2643838, 1840.32, 12038, 479806, 17.07
ARVINDFASN, EQ, 18-Jun-2019, 752.10, 750.00, 759.90, 750.00, 755.00, 754.75, 754.62, 18513, 139.70, 562, 16328, 85.21
ARVSMART, EQ, 18-Jun-2019, 107.50, 106.20, 109.00, 104.15, 106.00, 105.50, 106.00, 14945, 15.84, 384, 10332, 58.81
ASAHIINDIA, EQ, 18-Jun-2019, 215.05, 215.10, 224.65, 215.10, 218.20, 222.15, 219.65, 7923, 17.40, 434, 5546, 65.07
ASAHISONG, EQ, 18-Jun-2019, 146.95, 150.85, 150.85, 141.50, 142.40, 142.10, 143.25, 861, 1.23, 75, 790, 91.75
ASAL, EQ, 18-Jun-2019, 46.65, 46.65, 47.60, 44.50, 45.00, 44.95, 45.53, 6788, 3.09, 69, 6508, 84.92
ASHAPURMIN, BE, 18-Jun-2019, 18.75, 19.40, 19.65, 17.85, 18.00, 17.85, 18.49, 74761, 13.82, 177, -, -
ASHIANA, EQ, 18-Jun-2019, 122.75, 124.25, 124.25, 120.00, 120.95, 120.55, 120.65, 57079, 68.86, 1174, 50752, 87.21
ASHIMASYN, EQ, 18-Jun-2019, 8.75, 8.50, 9.75, 8.50, 9.10, 9.00, 9.15, 155440, 14.23, 594, 103165, 57.46
ASHOKA, EQ, 18-Jun-2019, 137.05, 136.05, 145.80, 136.05, 138.50, 139.85, 141.38, 264047, 373.31, 5734, 73282, 25.65
ASHOKLEY, EQ, 18-Jun-2019, 83.65, 82.70, 84.65, 82.65, 84.15, 83.65, 83.87, 16736759, 14037.87, 59458, 2636667, 15.32
ASIANHOTNR, EQ, 18-Jun-2019, 125.60, 123.00, 129.50, 123.00, 125.50, 126.85, 127.56, 1230, 1.57, 77, 61, 4.96
ASIANPAINT, EQ, 18-Jun-2019, 1401.95, 1405.00, 1410.40, 1376.05, 1380.10, 1380.05, 1385.17, 1177437, 16309.53, 92702, 612063, 50.86
ASIANTILES, EQ, 18-Jun-2019, 268.80, 268.40, 271.40, 261.00, 264.00, 265.60, 264.94, 124930, 330.99, 1286, 35691, 28.00
ASLIND, SM, 18-Jun-2019, 10.70, 11.20, 11.20, 11.20, 11.20, 11.20, 11.20, 24000, 2.69, 1, 24000, 100.00
ASPINWALL, EQ, 18-Jun-2019, 147.30, 143.65, 150.95, 142.10, 146.00, 146.80, 148.31, 2088, 3.10, 48, 2043, 97.84
ASSAMCO, BE, 18-Jun-2019, 1.40, 1.35, 1.35, 1.35, 1.35, 1.35, 1.35, 27906, 0.38, 32, -, -
ASTEC, EQ, 18-Jun-2019, 456.45, 455.50, 459.00, 451.00, 459.00, 457.25, 455.48, 5119, 23.32, 119, 4795, 93.49
ASTERDM, EQ, 18-Jun-2019, 141.05, 141.05, 141.05, 133.55, 134.00, 134.35, 137.06, 40961, 56.14, 1950, 24253, 50.02
ASTRAL, EQ, 18-Jun-2019, 1287.05, 1293.70, 1339.00, 1260.55, 1320.00, 1302.45, 1285.35, 40595, 521.79, 3919, 12350, 28.58
ASTRAMICRO, EQ, 18-Jun-2019, 88.50, 88.80, 89.50, 87.45, 88.55, 88.65, 88.43, 151058, 133.58, 716, 126006, 80.34
ASTRAZEN, EQ, 18-Jun-2019, 1820.10, 1820.25, 1924.05, 1820.25, 1881.35, 1891.10, 1888.05, 33831, 638.75, 3549, 13215, 33.31
ASTRON, EQ, 18-Jun-2019, 120.05, 120.00, 120.50, 117.05, 120.00, 119.85, 119.16, 295091, 351.62, 3310, 144596, 43.81
ATFL, EQ, 18-Jun-2019, 507.00, 505.10, 507.00, 492.00, 495.95, 494.45, 499.65, 4464, 22.30, 676, 2954, 54.38
ATLANTA, EQ, 18-Jun-2019, 11.40, 11.20, 11.40, 10.30, 10.30, 10.30, 10.51, 115007, 12.08, 603, 79002, 61.09
ATLASCYCLE, BE, 18-Jun-2019, 38.00, 39.00, 39.00, 36.10, 36.90, 36.25, 36.55, 5316, 1.94, 84, -, -
ATUL, EQ, 18-Jun-2019, 3984.50, 3977.65, 4018.00, 3930.05, 3994.60, 3976.85, 3966.59, 9364, 371.43, 2321, 6079, 54.11
ATULAUTO, EQ, 18-Jun-2019, 269.80, 269.00, 272.55, 265.00, 267.00, 266.05, 266.48, 14665, 39.08, 671, 7633, 47.23
AUBANK, EQ, 18-Jun-2019, 685.75, 690.00, 703.50, 680.05, 690.05, 684.90, 692.19, 114418, 791.99, 13448, 59770, 47.26
AURDIS, SM, 18-Jun-2019, 30.00, 30.00, 30.00, 30.00, 30.00, 30.00, 30.00, 2000, 0.60, 1, 2000, 100.00
AURIONPRO, EQ, 18-Jun-2019, 121.15, 123.65, 124.80, 120.10, 120.65, 121.40, 121.61, 5251, 6.39, 296, 2295, 41.75
AUROPHARMA, EQ, 18-Jun-2019, 623.30, 624.00, 627.90, 620.60, 623.00, 622.25, 623.81, 1796832, 11208.74, 34061, 815010, 44.29
AUSOMENT, EQ, 18-Jun-2019, 39.05, 39.10, 40.40, 37.10, 37.50, 37.35, 37.58, 2259, 0.85, 62, 1544, 67.75
AUTOAXLES, EQ, 18-Jun-2019, 1065.65, 1070.95, 1070.95, 1035.00, 1041.50, 1037.25, 1044.40, 6775, 70.76, 576, 5646, 72.60
AUTOIND, EQ, 18-Jun-2019, 46.15, 46.30, 47.40, 46.25, 47.10, 47.10, 47.04, 7444, 3.50, 215, 5109, 66.35
AUTOLITIND, BZ, 18-Jun-2019, 26.10, 24.80, 24.80, 24.80, 24.80, 24.80, 24.80, 125, 0.03, 4, -, -
AVADHSUGAR, EQ, 18-Jun-2019, 666.00, 665.00, 686.90, 661.00, 673.00, 666.85, 675.05, 53636, 362.07, 2736, 15828, 25.87
AVANTIFEED, EQ, 18-Jun-2019, 345.15, 347.35, 356.20, 345.10, 352.50, 352.05, 350.95, 232696, 816.64, 9189, 88565, 35.10
AVG, SM, 18-Jun-2019, 104.85, 98.05, 98.05, 83.90, 83.90, 83.95, 89.59, 7200, 6.45, 6, 7200, 100.00
AVSL, SM, 18-Jun-2019, 33.70, 33.70, 33.70, 33.70, 33.70, 33.70, 33.70, 9000, 3.03, 3, 9000, 100.00
AVTNPL, EQ, 18-Jun-2019, 25.10, 25.00, 25.60, 24.95, 25.25, 25.30, 25.30, 34332, 8.69, 99, 23685, 68.62
AXISBANK, EQ, 18-Jun-2019, 777.70, 781.95, 784.85, 770.10, 775.10, 775.75, 778.57, 8347632, 64992.00, 157966, 4325495, 50.71
AXISCADES, EQ, 18-Jun-2019, 62.50, 62.05, 63.50, 61.70, 62.40, 63.15, 62.63, 179819, 112.63, 1060, 15090, 8.24
AXISGOLD, EQ, 18-Jun-2019, 2872.00, 2909.00, 2909.00, 2881.00, 2888.00, 2888.60, 2888.81, 47, 1.36, 23, 25, 53.19
AXISNIFTY, EQ, 18-Jun-2019, 1193.40, 1202.40, 1202.45, 1201.92, 1202.45, 1202.45, 1202.31, 61, 0.73, 5, 61, 100.00
AYMSYNTEX, EQ, 18-Jun-2019, 40.85, 40.10, 43.85, 39.40, 41.00, 40.50, 40.90, 5479, 2.24, 134, 3142, 51.05
BAFNAPHARM, BE, 18-Jun-2019, 6.85, 6.55, 7.15, 6.55, 6.55, 6.60, 6.68, 12636, 0.84, 61, -, -
BAGFILMS, EQ, 18-Jun-2019, 3.90, 3.85, 4.00, 3.60, 3.65, 3.65, 3.69, 157908, 5.83, 259, 96281, 56.14
BAJAJ-AUTO, EQ, 18-Jun-2019, 2836.20, 2837.00, 2882.05, 2837.00, 2873.00, 2855.60, 2859.53, 308511, 8821.97, 23925, 91458, 28.89
BAJAJCON, EQ, 18-Jun-2019, 331.70, 332.95, 332.95, 321.00, 321.10, 321.70, 325.71, 26196, 85.32, 1056, 18908, 60.72
BAJAJELEC, EQ, 18-Jun-2019, 502.50, 502.50, 509.00, 500.00, 504.00, 504.25, 503.76, 70065, 352.96, 5964, 38744, 50.49
BAJAJFINSV, EQ, 18-Jun-2019, 8121.30, 8144.00, 8275.00, 8130.00, 8250.00, 8246.25, 8197.32, 134711, 11042.69, 18649, 30091, 21.45
BAJAJHIND, EQ, 18-Jun-2019, 8.25, 8.30, 8.35, 7.75, 7.85, 7.85, 8.00, 1507456, 120.62, 1676, 1039864, 62.61
BAJAJHLDNG, EQ, 18-Jun-2019, 3536.25, 3545.15, 3653.95, 3545.00, 3560.00, 3565.10, 3590.51, 33954, 1219.12, 6925, 17578, 48.33
BAJFINANCE, EQ, 18-Jun-2019, 3466.50, 3474.00, 3530.00, 3469.05, 3514.30, 3509.30, 3497.97, 1083527, 37901.41, 65996, 253034, 22.35
BALAJITELE, EQ, 18-Jun-2019, 62.00, 62.00, 62.90, 59.80, 59.80, 60.65, 61.06, 49065, 29.96, 585, 38604, 70.65
