SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ARSHIYA, EQ, 21-Jun-2019, 22.70, 22.55, 22.85, 21.75, 21.75, 22.05, 22.30, 19692, 4.39, 133, 17566, 89.20
ARSSINFRA, BE, 21-Jun-2019, 32.45, 32.45, 34.05, 31.00, 34.05, 33.75, 32.17, 5060, 1.63, 49, -, -
ARVIND, EQ, 21-Jun-2019, 63.00, 63.00, 64.15, 61.95, 63.80, 63.55, 63.10, 2483448, 1567.06, 11763, 350740, 14.12
ARVINDFASN, EQ, 21-Jun-2019, 693.75, 695.10, 709.00, 670.00, 700.00, 696.75, 692.68, 41331, 286.29, 2321, 29067, 70.33
ARVSMART, EQ, 21-Jun-2019, 103.90, 101.60, 109.80, 99.50, 100.00, 100.70, 102.39, 23572, 24.14, 918, 16632, 70.56
ASAHIINDIA, EQ, 21-Jun-2019, 223.30, 221.00, 223.00, 216.05, 223.00, 222.45, 218.73, 9857, 21.56, 937, 7291, 73.97
ASAHISONG, EQ, 21-Jun-2019, 139.00, 139.00, 143.90, 139.00, 141.85, 140.35, 140.65, 1109, 1.56, 61, 880, 79.35
ASAL, EQ, 21-Jun-2019, 44.00, 43.05, 44.80, 42.50, 43.00, 43.10, 43.23, 5858, 2.53, 89, 4548, 77.64
ASHAPURMIN, BE, 21-Jun-2019, 17.50, 18.20, 18.35, 16.80, 17.95, 17.65, 17.33, 28808, 4.99, 96, -, -
ASHIANA, EQ, 21-Jun-2019, 121.95, 122.50, 127.20, 119.05, 125.20, 125.85, 124.50, 66439, 82.72, 870, 59193, 89.09
ASHIMASYN, EQ, 21-Jun-2019, 9.85, 9.40, 10.20, 9.40, 9.90, 9.95, 9.82, 58903, 5.79, 290, 43526, 73.89
ASHOKA, EQ, 21-Jun-2019, 136.95, 136.20, 136.55, 134.35, 135.75, 135.45, 135.57, 91344, 123.84, 1267, 68262, 74.73
ASHOKLEY, EQ, 21-Jun-2019, 87.80, 86.95, 87.60, 85.75, 86.60, 86.50, 86.56, 18399090, 15926.71, 87946, 4420113, 24.02
ASIANHOTNR, EQ, 21-Jun-2019, 126.00, 123.00, 125.90, 123.00, 123.70, 124.45, 124.98, 250, 0.31, 16, 236, 94.40
ASIANPAINT, EQ, 21-Jun-2019, 1392.05, 1379.95, 1394.65, 1372.00, 1386.75, 1383.00, 1383.24, 1242165, 17182.18, 39439, 784059, 63.12
ASIANTILES, EQ, 21-Jun-2019, 260.40, 260.40, 264.00, 255.50, 261.00, 261.30, 259.91, 94978, 246.86, 1849, 13231, 13.93
ASPINWALL, EQ, 21-Jun-2019, 144.35, 142.25, 150.00, 142.25, 146.90, 149.20, 149.23, 4771, 7.12, 70, 4750, 99.56
ASSAMCO, BE, 21-Jun-2019, 1.25, 1.20, 1.30, 1.20, 1.30, 1.30, 1.28, 101468, 1.29, 94, -, -
ASTEC, EQ, 21-Jun-2019, 457.45, 455.50, 460.90, 450.05, 460.85, 459.50, 454.50, 3195, 14.52, 189, 2271, 71.08
ASTERDM, EQ, 21-Jun-2019, 136.75, 135.20, 138.50, 131.60, 133.25, 134.70, 134.43, 17930, 24.10, 604, 8998, 50.18
ASTRAL, EQ, 21-Jun-2019, 1275.55, 1277.05, 1319.00, 1270.00, 1314.50, 1298.20, 1286.94, 19960, 256.87, 5360, 12808, 64.17
ASTRAMICRO, EQ, 21-Jun-2019, 88.40, 88.55, 88.90, 86.75, 87.50, 87.05, 87.81, 64233, 56.40, 1706, 30086, 46.84
ASTRAZEN, EQ, 21-Jun-2019, 1901.85, 1918.40, 1924.00, 1881.50, 1886.00, 1887.85, 1903.20, 2584, 49.18, 453, 1273, 49.26
ASTRON, EQ, 21-Jun-2019, 119.50, 118.05, 121.30, 118.05, 119.70, 120.00, 120.21, 241502, 290.31, 2480, 80040, 33.14
ATFL, EQ, 21-Jun-2019, 495.30, 495.30, 504.50, 492.00, 504.00, 499.35, 496.48, 1145, 5.68, 135, 793, 69.26
ATLANTA, EQ, 21-Jun-2019, 8.90, 8.65, 9.30, 8.50, 9.05, 9.10, 8.91, 83111, 7.41, 448, 54207, 65.22
ATLASCYCLE, BE, 21-Jun-2019, 33.75, 34.15, 35.40, 33.00, 35.40, 35.35, 34.66, 6169, 2.14, 70, -, -
ATUL, EQ, 21-Jun-2019, 3977.80, 3951.60, 4011.95, 3951.55, 3980.00, 3983.35, 3984.17, 5170, 205.98, 1271, 3715, 71.86
ATULAUTO, EQ, 21-Jun-2019, 267.00, 270.00, 270.00, 262.05, 268.95, 268.75, 267.22, 4967, 13.27, 321, 2491, 50.15
AUBANK, EQ, 21-Jun-2019, 673.75, 676.60, 704.90, 673.40, 697.00, 696.65, 687.60, 170595, 1173.00, 15658, 113866, 66.75
AURIONPRO, EQ, 21-Jun-2019, 118.55, 119.85, 119.90, 115.25, 118.65, 118.65, 117.18, 1831, 2.15, 83, 1331, 72.69
AUROPHARMA, EQ, 21-Jun-2019, 627.15, 625.00, 625.50, 578.65, 603.00, 602.45, 596.34, 7444855, 44396.49, 151489, 1184484, 15.91
AUSOMENT, EQ, 21-Jun-2019, 35.00, 34.50, 36.00, 33.35, 34.90, 34.95, 34.74, 2510, 0.87, 31, 2181, 86.89
AUTOAXLES, EQ, 21-Jun-2019, 1037.85, 1057.00, 1057.00, 1005.00, 1014.00, 1008.40, 1011.88, 6499, 65.76, 1042, 3714, 57.15
AUTOIND, EQ, 21-Jun-2019, 48.30, 48.30, 49.80, 48.00, 49.70, 49.35, 48.57, 11555, 5.61, 124, 10527, 91.10
AUTOLITIND, BZ, 21-Jun-2019, 22.45, 21.35, 21.35, 21.35, 21.35, 21.35, 21.35, 781, 0.17, 9, -, -
AVADHSUGAR, EQ, 21-Jun-2019, 600.15, 606.95, 660.15, 606.95, 654.80, 656.20, 642.16, 170825, 1096.97, 7373, 33958, 19.88
AVANTIFEED, EQ, 21-Jun-2019, 362.25, 362.00, 367.00, 354.65, 363.30, 364.35, 362.79, 304979, 1106.43, 13573, 112202, 36.79
AVG, SM, 21-Jun-2019, 79.75, 80.00, 80.00, 80.00, 80.00, 80.00, 80.00, 2400, 1.92, 1, 2400, 100.00
AVTNPL, EQ, 21-Jun-2019, 24.00, 24.00, 24.50, 23.40, 23.90, 23.65, 23.79, 50651, 12.05, 197, 33832, 66.79
AXISBANK, EQ, 21-Jun-2019, 771.40, 774.75, 778.25, 762.80, 770.00, 771.05, 770.38, 12610688, 97150.45, 155373, 8135075, 64.51
AXISCADES, EQ, 21-Jun-2019, 61.45, 61.60, 62.95, 60.20, 61.15, 61.85, 61.46, 154721, 95.08, 1128, 47694, 30.83
AXISGOLD, EQ, 21-Jun-2019, 2936.80, 2953.00, 2998.00, 2942.30, 2950.30, 2982.45, 2982.28, 409, 12.20, 77, 243, 59.41
AXISNIFTY, EQ, 21-Jun-2019, 1230.00, 1211.27, 1211.27, 1211.27, 1211.27, 1211.27, 1211.27, 1, 0.01, 1, 1, 100.00
AYMSYNTEX, EQ, 21-Jun-2019, 40.55, 39.25, 41.00, 39.25, 40.80, 40.50, 40.57, 1312, 0.53, 56, 970, 73.93
BABAFOOD, SM, 21-Jun-2019, 64.70, 68.00, 69.90, 68.00, 69.90, 69.90, 68.95, 4000, 2.76, 2, 4000, 100.00
BAFNAPHARM, BE, 21-Jun-2019, 6.00, 5.70, 6.30, 5.70, 5.75, 5.75, 5.80, 21458, 1.24, 94, -, -
BAGFILMS, EQ, 21-Jun-2019, 3.65, 3.75, 4.00, 3.50, 3.75, 3.75, 3.76, 160080, 6.02, 217, 100522, 62.79
BAJAJ-AUTO, EQ, 21-Jun-2019, 2897.30, 2894.90, 2910.90, 2844.10, 2881.00, 2875.55, 2877.22, 529699, 15240.59, 33747, 274346, 51.79
BAJAJCON, EQ, 21-Jun-2019, 319.25, 321.00, 329.90, 319.25, 329.90, 328.50, 325.45, 23817, 77.51, 1947, 18562, 77.94
BAJAJELEC, EQ, 21-Jun-2019, 505.35, 505.35, 510.00, 504.00, 505.00, 507.25, 506.17, 44748, 226.50, 1903, 24941, 55.74
BAJAJFINSV, EQ, 21-Jun-2019, 8417.85, 8382.00, 8459.00, 8363.50, 8383.00, 8392.45, 8406.07, 230915, 19410.88, 27015, 123068, 53.30
BAJAJHIND, EQ, 21-Jun-2019, 7.50, 7.50, 8.00, 7.40, 7.45, 7.50, 7.70, 2247642, 173.00, 2347, 1077537, 47.94
BAJAJHLDNG, EQ, 21-Jun-2019, 3606.85, 3601.35, 3688.00, 3587.25, 3595.00, 3633.40, 3638.97, 69388, 2525.01, 6255, 56400, 81.28
BAJFINANCE, EQ, 21-Jun-2019, 3582.55, 3597.10, 3599.00, 3550.00, 3565.90, 3565.85, 3573.05, 1058266, 37812.37, 54679, 361804, 34.19
BALAJITELE, EQ, 21-Jun-2019, 60.45, 64.00, 65.70, 60.75, 63.35, 62.65, 62.47, 179322, 112.02, 1939, 51051, 28.47
BALAMINES, EQ, 21-Jun-2019, 372.55, 372.00, 381.00, 368.45, 377.65, 375.10, 377.53, 24062, 90.84, 774, 16821, 69.91
