SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
DTIL, EQ, 19-Jun-2019, 200.55, 200.05, 200.05, 194.95, 198.65, 195.90, 197.94, 2580, 5.11, 68, 2123, 82.29
DUCON, EQ, 19-Jun-2019, 9.10, 8.50, 9.80, 8.20, 8.90, 9.15, 8.77, 2150129, 188.48, 4601, 503532, 23.42
DVL, EQ, 19-Jun-2019, 87.45, 87.00, 87.75, 86.05, 86.05, 86.10, 86.28, 14714, 12.69, 160, 12558, 85.35
DWARKESH, EQ, 19-Jun-2019, 25.80, 26.30, 26.30, 24.85, 25.20, 25.00, 25.32, 349266, 88.44, 1016, 207777, 59.49
DYNAMATECH, EQ, 19-Jun-2019, 1418.50, 1425.90, 1429.55, 1390.10, 1400.00, 1401.40, 1401.34, 396, 5.55, 105, 236, 59.60
DYNPRO, EQ, 19-Jun-2019, 107.10, 108.00, 116.00, 108.00, 113.80, 112.20, 111.16, 12636, 14.05, 312, 4853, 38.41
E2E, SM, 19-Jun-2019, 40.00, 40.00, 40.00, 40.00, 40.00, 40.00, 40.00, 2000, 0.80, 1, 2000, 100.00
EASTSILK, BE, 19-Jun-2019, 1.45, 1.50, 1.50, 1.40, 1.45, 1.45, 1.43, 3303, 0.05, 14, -, -
EASUNREYRL, EQ, 19-Jun-2019, 4.00, 3.75, 4.20, 3.60, 4.00, 3.95, 3.71, 15688, 0.58, 58, 9721, 61.96
EBANK, EQ, 19-Jun-2019, 3522.33, 3685.92, 3685.92, 3685.92, 3685.92, 3685.92, 3685.92, 3, 0.11, 2, 3, 100.00
ECLERX, EQ, 19-Jun-2019, 878.70, 880.00, 880.00, 854.95, 862.00, 863.35, 861.70, 3443, 29.67, 609, 1971, 57.25
ECLFINANCE, N5, 19-Jun-2019, 1000.49, 1003.00, 1003.00, 1000.00, 1000.00, 1000.00, 1000.34, 1198, 11.98, 27, 1198, 100.00
ECLFINANCE, N6, 19-Jun-2019, 1070.00, 1099.00, 1099.00, 1097.00, 1097.00, 1097.00, 1097.67, 24, 0.26, 3, 20, 83.33
ECLFINANCE, NE, 19-Jun-2019, 1024.00, 1035.00, 1035.00, 1033.00, 1033.00, 1033.00, 1034.00, 300, 3.10, 3, 300, 100.00
ECLFINANCE, NF, 19-Jun-2019, 1030.00, 1040.00, 1040.00, 1038.00, 1038.00, 1039.00, 1039.00, 300, 3.12, 4, 300, 100.00
ECLFINANCE, NG, 19-Jun-2019, 932.46, 935.01, 935.01, 935.01, 935.01, 935.01, 935.01, 21, 0.20, 1, 21, 100.00
ECLFINANCE, NH, 19-Jun-2019, 999.00, 1005.00, 1005.00, 1005.00, 1005.00, 1005.00, 1005.00, 10, 0.10, 1, 10, 100.00
ECLFINANCE, NI, 19-Jun-2019, 1020.25, 1017.00, 1024.00, 1016.00, 1024.00, 1024.00, 1017.36, 220, 2.24, 5, 195, 88.64
ECLFINANCE, NJ, 19-Jun-2019, 905.00, 900.10, 915.00, 900.00, 900.12, 900.12, 901.31, 430, 3.88, 12, 225, 52.33
ECLFINANCE, NK, 19-Jun-2019, 970.00, 981.00, 985.00, 979.01, 979.01, 979.01, 980.39, 234, 2.29, 5, 200, 85.47
ECLFINANCE, NM, 19-Jun-2019, 997.00, 1011.00, 1012.00, 1007.00, 1007.00, 1007.00, 1010.02, 1420, 14.34, 18, 1420, 100.00
ECLFINANCE, NO, 19-Jun-2019, 951.62, 956.10, 957.00, 954.00, 954.00, 954.10, 955.03, 250, 2.39, 9, 230, 92.00
ECLFINANCE, NP, 19-Jun-2019, 990.00, 1000.00, 1000.00, 998.00, 998.00, 998.00, 999.40, 215, 2.15, 3, 215, 100.00
ECLFINANCE, NR, 19-Jun-2019, 992.99, 991.50, 991.50, 980.05, 980.05, 980.44, 990.64, 3750, 37.15, 10, 2150, 57.33
ECLFINANCE, NS, 19-Jun-2019, 990.00, 990.00, 990.00, 990.00, 990.00, 990.00, 990.00, 10, 0.10, 1, 10, 100.00
EDELWEISS, EQ, 19-Jun-2019, 172.55, 173.25, 176.65, 169.00, 170.70, 170.35, 171.83, 1739164, 2988.34, 10926, 1021800, 58.75
EDL, BZ, 19-Jun-2019, 5.65, 5.55, 5.85, 5.40, 5.80, 5.70, 5.67, 3707, 0.21, 17, -, -
EDUCOMP, BZ, 19-Jun-2019, 1.50, 1.45, 1.50, 1.45, 1.50, 1.45, 1.45, 14431, 0.21, 31, -, -
EHFLNCD, N1, 19-Jun-2019, 1071.00, 1071.00, 1071.00, 1071.00, 1071.00, 1071.00, 1071.00, 53, 0.57, 4, 53, 100.00
EHFLNCD, N2, 19-Jun-2019, 1297.00, 1285.00, 1285.00, 1285.00, 1285.00, 1285.00, 1285.00, 26, 0.33, 2, 26, 100.00
EHFLNCD, N6, 19-Jun-2019, 999.37, 1010.00, 1010.00, 1000.00, 1008.00, 1008.00, 1006.61, 2965, 29.85, 27, 2965, 100.00
EICHERMOT, EQ, 19-Jun-2019, 19731.85, 19830.00, 20099.00, 19700.00, 19750.00, 19790.70, 19868.43, 84759, 16840.29, 20520, 30308, 35.76
EIDPARRY, EQ, 19-Jun-2019, 169.55, 171.00, 173.95, 164.00, 166.80, 166.25, 167.23, 136125, 227.64, 2289, 59215, 43.50
EIFFL, SM, 19-Jun-2019, 113.80, 108.00, 114.00, 108.00, 114.00, 114.00, 111.38, 6400, 7.13, 7, 5600, 87.50
EIHAHOTELS, EQ, 19-Jun-2019, 353.95, 359.95, 364.70, 344.00, 344.00, 344.95, 350.60, 644, 2.26, 72, 542, 84.16
EIHOTEL, EQ, 19-Jun-2019, 166.25, 167.20, 169.35, 166.40, 167.05, 168.05, 167.07, 278852, 465.89, 1785, 250083, 89.68
EIMCOELECO, EQ, 19-Jun-2019, 377.90, 385.00, 390.00, 366.50, 367.00, 371.10, 377.52, 2210, 8.34, 103, 1903, 86.11
EKC, EQ, 19-Jun-2019, 25.00, 24.50, 25.20, 23.80, 24.00, 23.85, 24.26, 95235, 23.10, 436, 71946, 75.55
ELAND, BE, 19-Jun-2019, 6.00, 6.00, 6.20, 5.70, 6.20, 6.05, 5.82, 2457, 0.14, 7, -, -
ELECON, EQ, 19-Jun-2019, 47.30, 47.00, 47.95, 45.15, 45.90, 45.60, 46.48, 59567, 27.69, 655, 43495, 73.02
ELECTCAST, EQ, 19-Jun-2019, 16.50, 16.10, 17.00, 16.10, 16.45, 16.30, 16.37, 45004, 7.37, 270, 30510, 67.79
ELECTHERM, EQ, 19-Jun-2019, 246.85, 241.10, 248.75, 234.55, 234.55, 234.80, 239.83, 29027, 69.62, 990, 13123, 45.21
ELGIEQUIP, EQ, 19-Jun-2019, 265.00, 264.30, 265.00, 260.25, 263.00, 263.90, 263.66, 39982, 105.41, 456, 31146, 77.90
ELGIRUBCO, EQ, 19-Jun-2019, 19.30, 18.00, 20.00, 17.85, 19.30, 18.50, 18.20, 10732, 1.95, 105, 9181, 85.55
EMAMILTD, EQ, 19-Jun-2019, 321.60, 320.80, 324.00, 315.00, 318.50, 317.15, 319.81, 166534, 532.60, 7011, 99844, 59.95
EMAMIPAP, EQ, 19-Jun-2019, 123.05, 118.00, 122.50, 110.00, 110.70, 111.40, 113.90, 887, 1.01, 75, 548, 61.78
EMAMIREAL, EQ, 19-Jun-2019, 55.65, 56.55, 56.75, 50.10, 50.10, 50.10, 51.70, 57110, 29.53, 428, 48223, 84.44
EMBASSY, RR, 19-Jun-2019, 359.29, 363.00, 370.74, 361.10, 366.50, 366.45, 365.08, 170000, 620.64, 60, 166000, 97.65
EMCO, BE, 19-Jun-2019, 1.55, 1.55, 1.60, 1.50, 1.60, 1.60, 1.55, 56481, 0.87, 44, -, -
EMKAY, EQ, 19-Jun-2019, 70.40, 71.25, 71.30, 68.50, 69.10, 69.35, 69.83, 3972, 2.77, 151, 2256, 56.80
EMMBI, EQ, 19-Jun-2019, 142.95, 142.90, 143.90, 139.05, 143.90, 143.45, 142.00, 10953, 15.55, 465, 5878, 53.67
EMOFSR1RDP, MF, 19-Jun-2019, 7.35, 7.40, 7.40, 7.40, 7.40, 7.40, 7.40, 2000, 0.15, 1, 2000, 100.00
EMOFSR1RGG, MF, 19-Jun-2019, 7.36, 7.36, 7.50, 7.36, 7.40, 7.40, 7.39, 17720, 1.31, 16, 16720, 94.36
ENDURANCE, EQ, 19-Jun-2019, 1173.85, 1174.20, 1200.00, 1173.95, 1187.00, 1185.15, 1195.12, 76292, 911.78, 1308, 72555, 95.10
ENERGYDEV, EQ, 19-Jun-2019, 6.00, 6.15, 6.20, 5.90, 5.90, 5.90, 5.99, 13728, 0.82, 112, 10705, 77.98
ENGINERSIN, EQ, 19-Jun-2019, 113.80, 115.00, 115.35, 111.10, 113.00, 112.85, 113.51, 690121, 783.34, 6426, 175239, 25.39
ENIL, EQ, 19-Jun-2019, 435.00, 430.00, 433.75, 418.00, 420.00, 420.55, 424.53, 2299, 9.76, 213, 1927, 83.82
EON, EQ, 19-Jun-2019, 31.55, 32.50, 34.40, 27.80, 28.70, 28.60, 30.65, 68427, 20.98, 972, 30802, 45.01
EQUITAS, EQ, 19-Jun-2019, 134.40, 135.60, 136.45, 130.60, 132.00, 131.70, 133.49, 3452839, 4609.21, 13229, 1070564, 31.01
ERFLNCDI, N1, 19-Jun-2019, 944.00, 950.00, 950.00, 950.00, 950.00, 950.00, 950.00, 35, 0.33, 1, 35, 100.00
ERFLNCDI, N2, 19-Jun-2019, 965.00, 975.00, 975.00, 974.00, 974.00, 974.00, 974.69, 145, 1.41, 4, 145, 100.00
ERFLNCDI, N4, 19-Jun-2019, 925.00, 941.00, 941.00, 941.00, 941.00, 941.00, 941.00, 50, 0.47, 1, 50, 100.00
ERFLNCDI, N5, 19-Jun-2019, 835.75, 830.00, 830.05, 825.80, 830.00, 827.34, 828.63, 107, 0.89, 7, 107, 100.00
ERFLNCDI, N6, 19-Jun-2019, 874.02, 901.00, 901.00, 897.00, 898.00, 900.00, 899.61, 508, 4.57, 13, 508, 100.00
ERIS, EQ, 19-Jun-2019, 485.55, 482.00, 502.25, 473.50, 497.00, 499.85, 492.14, 40510, 199.37, 3960, 27436, 67.73
EROSMEDIA, EQ, 19-Jun-2019, 27.15, 25.80, 25.80, 25.80, 25.80, 25.80, 25.80, 37233, 9.61, 178, 37233, 100.00
ESABINDIA, EQ, 19-Jun-2019, 1073.40, 1085.05, 1097.55, 1052.60, 1052.60, 1065.50, 1073.54, 4531, 48.64, 577, 2741, 60.49
ESCORTS, EQ, 19-Jun-2019, 536.20, 540.00, 546.65, 519.30, 525.50, 523.70, 532.54, 2138960, 11390.86, 47512, 326517, 15.27
ESSARSHPNG, BE, 19-Jun-2019, 8.35, 8.30, 8.70, 8.10, 8.25, 8.25, 8.26, 4720, 0.39, 39, -, -
ESSDEE, BZ, 19-Jun-2019, 6.35, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 748, 0.05, 17, -, -
ESSELPACK, EQ, 19-Jun-2019, 129.90, 129.70, 130.00, 129.00, 129.40, 129.30, 129.28, 121777, 157.43, 2164, 105696, 86.79
ESTER, EQ, 19-Jun-2019, 31.10, 31.15, 31.60, 29.00, 29.30, 29.50, 30.17, 34895, 10.53, 503, 27830, 79.75
EUROCERA, BE, 19-Jun-2019, 1.60, 1.60, 1.60, 1.60, 1.60, 1.60, 1.60, 44, 0.00, 2, -, -
EUROMULTI, BE, 19-Jun-2019, 0.50, 0.50, 0.50, 0.45, 0.45, 0.45, 0.45, 551, 0.00, 8, -, -
EVEREADY, EQ, 19-Jun-2019, 77.65, 75.05, 77.45, 73.80, 73.80, 73.80, 74.01, 38987, 28.85, 775, 22221, 57.00
EVERESTIND, EQ, 19-Jun-2019, 408.95, 412.85, 420.45, 404.00, 410.00, 409.00, 409.31, 17894, 73.24, 931, 6059, 33.86
EXCEL, BE, 19-Jun-2019, 1.15, 1.10, 1.20, 1.10, 1.20, 1.20, 1.19, 100129, 1.19, 76, -, -
EXCELCROP, EQ, 19-Jun-2019, 3074.00, 3068.00, 3068.00, 2999.35, 3020.10, 3020.50, 3031.74, 2559, 77.58, 272, 1921, 75.07
EXCELINDUS, EQ, 19-Jun-2019, 958.80, 970.00, 984.35, 950.10, 952.25, 951.25, 958.13, 4431, 42.45, 873, 2988, 67.43
EXIDEIND, EQ, 19-Jun-2019, 200.15, 200.50, 202.20, 195.95, 196.60, 196.30, 198.37, 914229, 1813.58, 12950, 337019, 36.86
EXPLEOSOL, EQ, 19-Jun-2019, 416.95, 415.00, 423.00, 400.00, 405.00, 404.80, 406.44, 1404, 5.71, 139, 980, 69.80
FACT, EQ, 19-Jun-2019, 35.10, 35.50, 35.70, 34.10, 35.70, 35.05, 34.81, 69268, 24.11, 892, 38804, 56.02
FAIRCHEM, EQ, 19-Jun-2019, 525.15, 522.20, 532.50, 518.05, 518.05, 522.10, 525.11, 16948, 89.00, 573, 13651, 80.55
FCL, EQ, 19-Jun-2019, 34.20, 34.65, 37.70, 34.20, 35.30, 34.95, 35.30, 231830, 81.84, 1775, 76433, 32.97
FCONSUMER, EQ, 19-Jun-2019, 38.85, 39.00, 39.90, 37.75, 38.00, 37.90, 38.50, 1143533, 440.29, 4904, 626197, 54.76
FCSSOFT, EQ, 19-Jun-2019, 0.20, 0.15, 0.25, 0.15, 0.15, 0.20, 0.18, 488568, 0.86, 118, 444544, 90.99
FDC, EQ, 19-Jun-2019, 175.80, 175.00, 177.40, 171.55, 172.50, 173.15, 173.23, 27195, 47.11, 1530, 18624, 68.48
FEDERALBNK, EQ, 19-Jun-2019, 104.90, 106.35, 106.35, 103.80, 104.20, 104.05, 104.94, 8100479, 8500.47, 18953, 2121633, 26.19
FEL, EQ, 19-Jun-2019, 33.65, 34.00, 35.20, 33.95, 34.45, 34.30, 34.55, 448816, 155.07, 1545, 343071, 76.44
FELDVR, EQ, 19-Jun-2019, 31.85, 30.60, 33.00, 30.60, 32.50, 32.05, 32.45, 11006, 3.57, 57, 10168, 92.39
FIEMIND, EQ, 19-Jun-2019, 440.60, 440.00, 442.95, 422.15, 440.00, 434.45, 434.06, 4203, 18.24, 758, 3092, 73.57
FILATEX, EQ, 19-Jun-2019, 38.10, 39.00, 39.30, 36.25, 36.80, 36.70, 37.76, 82505, 31.15, 480, 56713, 68.74
FINCABLES, EQ, 19-Jun-2019, 449.40, 449.50, 465.00, 443.25, 449.60, 448.60, 449.57, 153417, 689.71, 3109, 121276, 79.05
FINEORG, EQ, 19-Jun-2019, 1442.85, 1458.00, 1458.00, 1400.00, 1428.60, 1421.40, 1425.75, 5925, 84.48, 723, 4182, 70.58
FINPIPE, EQ, 19-Jun-2019, 500.50, 504.95, 504.95, 499.90, 500.00, 500.10, 500.35, 34878, 174.51, 7250, 29988, 85.98
FLEXITUFF, EQ, 19-Jun-2019, 31.10, 31.00, 32.00, 31.00, 32.00, 31.80, 31.22, 3598, 1.12, 75, 2658, 73.87
FLFL, EQ, 19-Jun-2019, 443.80, 443.80, 449.70, 430.55, 443.00, 439.70, 439.03, 73053, 320.73, 8095, 51932, 71.09
FMGOETZE, EQ, 19-Jun-2019, 535.70, 531.30, 549.95, 522.50, 545.00, 543.75, 528.76, 3068, 16.22, 878, 2234, 72.82
FMNL, BE, 19-Jun-2019, 34.70, 33.20, 35.00, 33.00, 33.00, 33.00, 33.53, 8120, 2.72, 71, -, -
FORTIS, EQ, 19-Jun-2019, 131.05, 131.05, 134.00, 130.45, 133.60, 132.75, 132.08, 805612, 1064.05, 7320, 504750, 62.65
FOSECOIND, EQ, 19-Jun-2019, 1262.40, 1260.00, 1284.95, 1250.00, 1262.00, 1260.25, 1262.92, 371, 4.69, 179, 194, 52.29
FRETAIL, EQ, 19-Jun-2019, 460.10, 465.65, 477.80, 453.20, 460.00, 457.85, 464.90, 364319, 1693.73, 8603, 177984, 48.85
FSC, EQ, 19-Jun-2019, 589.20, 585.25, 596.00, 585.25, 590.00, 590.30, 591.63, 1253, 7.41, 145, 927, 73.98
FSL, EQ, 19-Jun-2019, 50.50, 50.60, 51.30, 47.20, 47.80, 47.80, 48.82, 1711868, 835.68, 10620, 769163, 44.93
GABRIEL, EQ, 19-Jun-2019, 111.25, 114.50, 114.50, 110.00, 111.00, 110.85, 111.61, 39751, 44.37, 1409, 25673, 64.58
GAEL, EQ, 19-Jun-2019, 179.05, 182.00, 184.40, 173.25, 174.00, 174.60, 177.16, 39837, 70.57, 1000, 30793, 77.30
GAIL, EQ, 19-Jun-2019, 308.05, 310.00, 311.00, 304.75, 307.60, 307.75, 307.06, 3487765, 10709.61, 51296, 1833504, 52.57
GAL, EQ, 19-Jun-2019, 3.80, 3.90, 4.15, 3.50, 3.65, 3.85, 3.80, 11471, 0.44, 52, 8616, 75.11
GALAXYSURF, EQ, 19-Jun-2019, 1176.80, 1180.35, 1208.00, 1180.30, 1207.00, 1199.55, 1192.37, 7765, 92.59, 643, 6767, 87.15
GALLANTT, EQ, 19-Jun-2019, 39.60, 39.65, 40.95, 38.20, 39.90, 39.90, 39.19, 20674, 8.10, 133, 13633, 65.94
GALLISPAT, EQ, 19-Jun-2019, 36.40, 37.05, 37.05, 33.15, 37.00, 36.80, 35.53, 32169, 11.43, 723, 21142, 65.72
GAMMNINFRA, EQ, 19-Jun-2019, 0.40, 0.40, 0.45, 0.40, 0.40, 0.40, 0.43, 700501, 2.99, 158, 671091, 95.80
GANDHITUBE, EQ, 19-Jun-2019, 397.10, 391.50, 401.85, 391.50, 397.00, 394.50, 394.58, 1522, 6.01, 89, 1073, 70.50
GANECOS, EQ, 19-Jun-2019, 289.20, 296.10, 299.15, 283.50, 290.00, 285.70, 288.91, 5343, 15.44, 238, 4063, 76.04
GANESHHOUC, EQ, 19-Jun-2019, 49.35, 49.10, 50.85, 45.55, 47.00, 46.40, 47.94, 43308, 20.76, 800, 30218, 69.77
GANGESSECU, EQ, 19-Jun-2019, 45.90, 45.90, 48.00, 41.80, 47.00, 47.15, 46.15, 5442, 2.51, 56, 4459, 81.94
GANGOTRI, BZ, 19-Jun-2019, 1.00, 1.00, 1.00, 0.95, 1.00, 1.00, 1.00, 1587, 0.02, 9, -, -
GARDENSILK, EQ, 19-Jun-2019, 14.90, 15.35, 15.95, 13.15, 13.90, 13.65, 14.22, 21721, 3.09, 263, 18666, 85.94
GARFIBRES, EQ, 19-Jun-2019, 1215.95, 1210.80, 1238.75, 1205.60, 1217.90, 1218.70, 1219.01, 12927, 157.58, 499, 10599, 81.99
GATI, EQ, 19-Jun-2019, 65.80, 66.00, 66.95, 56.20, 57.00, 57.05, 59.88, 1480500, 886.46, 10864, 727289, 49.12
GAYAHWS, EQ, 19-Jun-2019, 0.75, 0.70, 0.75, 0.70, 0.70, 0.70, 0.70, 57119, 0.40, 28, 57110, 99.98
GAYAPROJ, EQ, 19-Jun-2019, 159.70, 159.00, 162.70, 157.85, 159.60, 159.95, 159.77, 6237, 9.97, 512, 4311, 69.12
GDL, EQ, 19-Jun-2019, 132.00, 133.00, 134.75, 126.20, 126.35, 127.05, 130.54, 31217, 40.75, 846, 20692, 66.28
GEECEE, EQ, 19-Jun-2019, 107.95, 110.10, 110.10, 105.00, 107.00, 106.00, 107.11, 3482, 3.73, 98, 2508, 72.03
GENESYS, EQ, 19-Jun-2019, 91.50, 95.65, 95.65, 85.50, 91.90, 89.65, 90.59, 9761, 8.84, 226, 5998, 61.45
GENUSPAPER, EQ, 19-Jun-2019, 6.45, 6.35, 6.35, 6.00, 6.00, 6.00, 6.18, 70762, 4.37, 171, 55928, 79.04
GENUSPOWER, EQ, 19-Jun-2019, 24.00, 24.05, 24.40, 23.20, 23.60, 23.45, 23.81, 60432, 14.39, 434, 40484, 66.99
GEOJITFSL, EQ, 19-Jun-2019, 33.75, 34.00, 34.00, 32.10, 32.80, 32.85, 33.03, 124453, 41.11, 546, 89837, 72.19
GEPIL, EQ, 19-Jun-2019, 844.85, 840.00, 855.15, 830.10, 833.10, 836.85, 842.25, 8665, 72.98, 1125, 4823, 55.66
GESHIP, EQ, 19-Jun-2019, 268.00, 270.00, 270.00, 266.00, 267.10, 266.10, 266.92, 47725, 127.39, 1059, 44132, 92.47
GET&D, EQ, 19-Jun-2019, 230.70, 231.00, 237.00, 231.00, 232.80, 233.45, 233.80, 23045, 53.88, 1289, 15392, 66.79
GHCL, EQ, 19-Jun-2019, 237.45, 240.65, 241.75, 234.25, 234.50, 235.15, 236.50, 45450, 107.49, 1526, 25936, 57.06
GICHSGFIN, EQ, 19-Jun-2019, 244.05, 244.20, 249.00, 237.80, 244.00, 241.70, 242.91, 63291, 153.74, 2751, 32993, 52.13
GICL, SM, 19-Jun-2019, 22.25, 23.00, 23.20, 23.00, 23.20, 23.20, 23.10, 12000, 2.77, 2, 12000, 100.00
GICRE, EQ, 19-Jun-2019, 209.85, 210.15, 210.15, 206.00, 206.90, 206.80, 207.98, 47291, 98.36, 1561, 29022, 61.37
GILLANDERS, EQ, 19-Jun-2019, 44.05, 45.50, 45.50, 41.20, 43.40, 42.10, 42.51, 1370, 0.58, 44, 1295, 94.53
GILLETTE, EQ, 19-Jun-2019, 7356.25, 7366.05, 7420.35, 7181.05, 7208.00, 7265.95, 7343.22, 2241, 164.56, 706, 1133, 50.56
GINNIFILA, EQ, 19-Jun-2019, 10.10, 10.00, 10.00, 9.05, 9.20, 9.35, 9.53, 99438, 9.47, 661, 62577, 62.93
GIPCL, EQ, 19-Jun-2019, 71.55, 72.35, 72.55, 70.70, 70.80, 71.00, 71.51, 48680, 34.81, 461, 37166, 76.35
GKWLIMITED, EQ, 19-Jun-2019, 669.75, 649.95, 669.95, 630.00, 630.00, 631.80, 652.25, 256, 1.67, 13, 7, 2.73
GLAXO, EQ, 19-Jun-2019, 1252.85, 1258.70, 1258.70, 1236.70, 1244.95, 1245.65, 1243.27, 13670, 169.95, 1207, 11794, 86.28
GLENMARK, EQ, 19-Jun-2019, 527.15, 527.00, 528.05, 505.10, 508.95, 509.25, 514.80, 956860, 4925.95, 26854, 290294, 30.34
GLOBALVECT, BE, 19-Jun-2019, 64.90, 66.00, 67.95, 61.70, 63.05, 62.85, 62.81, 5917, 3.72, 100, -, -
GLOBOFFS, EQ, 19-Jun-2019, 9.05, 9.00, 9.10, 8.80, 8.95, 8.85, 8.83, 17256, 1.52, 64, 13718, 79.50
GLOBUSSPR, EQ, 19-Jun-2019, 129.75, 130.50, 132.00, 124.50, 125.00, 125.20, 127.21, 52976, 67.39, 831, 41020, 77.43
GMBREW, EQ, 19-Jun-2019, 496.45, 495.00, 505.00, 490.05, 491.00, 493.50, 496.07, 9324, 46.25, 773, 5616, 60.23
GMDCLTD, EQ, 19-Jun-2019, 72.80, 72.95, 73.60, 71.70, 72.50, 72.50, 72.60, 232232, 168.61, 2902, 194330, 83.68
GMMPFAUDLR, EQ, 19-Jun-2019, 1363.25, 1371.95, 1400.00, 1350.00, 1350.00, 1361.95, 1373.77, 7237, 99.42, 549, 5255, 72.61
GMRINFRA, EQ, 19-Jun-2019, 14.85, 15.00, 15.05, 14.05, 14.80, 14.80, 14.60, 65758163, 9603.60, 15280, 37028323, 56.31
GNA, EQ, 19-Jun-2019, 272.05, 272.05, 276.00, 263.90, 264.00, 265.95, 268.55, 20009, 53.73, 1516, 8110, 40.53
GNFC, EQ, 19-Jun-2019, 244.30, 245.00, 249.40, 235.50, 237.85, 238.30, 242.58, 315545, 765.45, 11655, 113263, 35.89
GOACARBON, EQ, 19-Jun-2019, 355.65, 359.95, 363.70, 327.00, 340.00, 338.00, 341.39, 112324, 383.46, 7525, 19574, 17.43
GOCLCORP, EQ, 19-Jun-2019, 264.85, 265.00, 268.25, 256.00, 261.90, 260.25, 261.55, 1815, 4.75, 164, 1379, 75.98
GODFRYPHLP, EQ, 19-Jun-2019, 855.95, 859.00, 881.40, 852.20, 855.00, 858.50, 867.44, 275117, 2386.48, 12197, 67371, 24.49
GODHA, SM, 19-Jun-2019, 17.70, 17.65, 17.65, 17.65, 17.65, 17.65, 17.65, 4000, 0.71, 1, 4000, 100.00
GODREJAGRO, EQ, 19-Jun-2019, 511.10, 513.95, 514.00, 498.00, 500.00, 498.90, 507.00, 171781, 870.94, 4316, 149335, 86.93
GODREJCP, EQ, 19-Jun-2019, 672.05, 672.05, 678.15, 657.00, 661.65, 663.70, 670.44, 1066072, 7147.39, 18137, 623229, 58.46
GODREJIND, EQ, 19-Jun-2019, 455.25, 455.25, 459.90, 443.00, 447.60, 449.40, 449.72, 361124, 1624.05, 11950, 163806, 45.36
GODREJPROP, EQ, 19-Jun-2019, 915.45, 923.40, 948.00, 919.55, 931.40, 930.35, 936.11, 489097, 4578.47, 20674, 152823, 31.25
GOENKA, BZ, 19-Jun-2019, 0.30, 0.25, 0.30, 0.25, 0.25, 0.25, 0.27, 19996, 0.05, 20, -, -
GOKEX, EQ, 19-Jun-2019, 86.90, 90.00, 90.50, 87.00, 89.50, 88.30, 88.75, 142112, 126.13, 1696, 69350, 48.80
GOKUL, BE, 19-Jun-2019, 15.45, 15.30, 15.55, 14.80, 15.50, 15.50, 15.22, 29954, 4.56, 127, -, -
GOKULAGRO, EQ, 19-Jun-2019, 16.90, 16.90, 17.50, 16.60, 17.45, 17.45, 17.07, 224826, 38.37, 349, 93804, 41.72
GOLDBEES, EQ, 19-Jun-2019, 2904.75, 2904.45, 2910.80, 2891.50, 2901.00, 2901.70, 2901.49, 13674, 396.75, 1124, 7405, 54.15
GOLDENTOBC, EQ, 19-Jun-2019, 33.80, 33.80, 35.50, 31.15, 33.50, 33.50, 32.61, 5179, 1.69, 50, 3222, 62.21
GOLDIAM, EQ, 19-Jun-2019, 122.45, 124.25, 127.95, 110.05, 114.30, 113.35, 118.07, 197213, 232.86, 3434, 79654, 40.39
GOLDSHARE, EQ, 19-Jun-2019, 2923.40, 2923.95, 2925.00, 2912.85, 2925.00, 2925.00, 2920.97, 407, 11.89, 45, 337, 82.80
GOLDTECH, EQ, 19-Jun-2019, 10.55, 10.75, 10.75, 9.40, 10.35, 10.15, 10.02, 4608, 0.46, 103, 2734, 59.33
GOODLUCK, EQ, 19-Jun-2019, 65.15, 65.15, 66.70, 63.05, 63.60, 64.10, 64.21, 12539, 8.05, 303, 9340, 74.49
GPIL, EQ, 19-Jun-2019, 217.10, 218.00, 220.00, 205.80, 210.00, 210.05, 212.45, 49979, 106.18, 1599, 30743, 61.51
GPPL, EQ, 19-Jun-2019, 82.30, 82.30, 83.50, 81.05, 83.05, 83.20, 81.92, 310131, 254.05, 1054, 286511, 92.38
GPTINFRA, EQ, 19-Jun-2019, 47.00, 47.00, 47.00, 45.00, 45.00, 46.50, 45.86, 1672, 0.77, 18, 1523, 91.09
GRANULES, EQ, 19-Jun-2019, 91.20, 91.40, 99.85, 90.50, 92.40, 93.40, 96.25, 1750218, 1684.51, 22491, 510150, 29.15
GRAPHITE, EQ, 19-Jun-2019, 414.35, 417.75, 418.85, 382.60, 404.20, 402.65, 401.03, 1942526, 7790.13, 37641, 607747, 31.29
GRASIM, EQ, 19-Jun-2019, 879.65, 883.00, 888.40, 872.85, 883.10, 882.05, 879.44, 954317, 8392.63, 22517, 444443, 46.57
GRAVITA, EQ, 19-Jun-2019, 60.50, 60.75, 62.50, 56.20, 57.00, 58.00, 59.38, 39222, 23.29, 757, 21171, 53.98
GREAVESCOT, EQ, 19-Jun-2019, 142.20, 143.00, 144.45, 140.70, 144.15, 143.45, 142.36, 124621, 177.41, 6200, 71556, 57.42
GREENLAM, EQ, 19-Jun-2019, 769.85, 752.55, 798.95, 752.55, 770.00, 771.45, 765.06, 1618, 12.38, 231, 997, 61.62
