SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 12-Jun-2019, 37.15, 37.10, 37.40, 36.40, 36.75, 36.70, 36.69, 31915, 11.71, 466, 16120, 50.51
21STCENMGM, EQ, 12-Jun-2019, 17.50, 17.50, 17.85, 17.15, 17.85, 17.85, 17.49, 40, 0.01, 7, 39, 97.50
3IINFOTECH, EQ, 12-Jun-2019, 3.60, 3.65, 3.70, 3.50, 3.55, 3.50, 3.60, 1208018, 43.54, 613, 615533, 50.95
3MINDIA, EQ, 12-Jun-2019, 22490.10, 22505.35, 22590.00, 22360.00, 22580.00, 22439.25, 22431.03, 1035, 232.16, 314, 698, 67.44
3PLAND, BE, 12-Jun-2019, 9.50, 9.05, 9.90, 9.05, 9.90, 9.90, 9.19, 155, 0.01, 2, -, -
5PAISA, EQ, 12-Jun-2019, 213.45, 216.00, 216.00, 209.00, 209.15, 210.15, 211.09, 3332, 7.03, 244, 1338, 40.16
63MOONS, EQ, 12-Jun-2019, 116.55, 118.40, 121.90, 110.80, 118.45, 118.45, 116.95, 383385, 448.38, 5942, 103610, 27.03
8KMILES, EQ, 12-Jun-2019, 89.25, 90.00, 94.85, 87.00, 90.60, 90.40, 90.88, 134753, 122.47, 2053, 38419, 28.51
A2ZINFRA, EQ, 12-Jun-2019, 15.10, 15.15, 15.40, 14.55, 14.60, 14.85, 14.99, 154354, 23.14, 502, 113336, 73.43
AARON, SM, 12-Jun-2019, 47.15, 47.50, 47.50, 47.50, 47.50, 47.50, 47.50, 3000, 1.43, 1, 3000, 100.00
AARTIDRUGS, EQ, 12-Jun-2019, 550.35, 554.80, 608.35, 550.00, 559.20, 560.25, 563.47, 8210, 46.26, 957, 4482, 54.59
AARTIIND, EQ, 12-Jun-2019, 1726.90, 1727.80, 1750.00, 1721.00, 1740.00, 1736.00, 1737.80, 60083, 1044.12, 6741, 34462, 57.36
AARVEEDEN, EQ, 12-Jun-2019, 22.45, 22.85, 22.90, 22.20, 22.90, 22.90, 22.61, 4730, 1.07, 42, 4288, 90.66
AARVI, SM, 12-Jun-2019, 35.00, 33.60, 33.60, 33.25, 33.25, 33.25, 33.31, 20000, 6.66, 9, 16000, 80.00
AAVAS, EQ, 12-Jun-2019, 1414.70, 1427.00, 1463.60, 1402.25, 1450.00, 1450.10, 1449.99, 336017, 4872.21, 7900, 320309, 95.33
ABAN, BE, 12-Jun-2019, 43.60, 45.40, 45.40, 43.10, 43.95, 43.75, 43.60, 28644, 12.49, 387, -, -
ABB, EQ, 12-Jun-2019, 1546.55, 1547.75, 1574.65, 1500.05, 1509.00, 1506.55, 1524.42, 185146, 2822.41, 18656, 80071, 43.25
ABBOTINDIA, EQ, 12-Jun-2019, 8588.45, 8600.00, 8700.05, 8550.00, 8600.00, 8609.75, 8595.39, 5761, 495.18, 960, 3404, 59.09
ABCAPITAL, EQ, 12-Jun-2019, 97.00, 97.25, 97.90, 95.80, 96.45, 96.40, 96.67, 947184, 915.63, 9063, 379907, 40.11
ABFRL, EQ, 12-Jun-2019, 220.35, 221.50, 221.50, 215.15, 217.40, 217.80, 217.86, 212740, 463.48, 6294, 120028, 56.42
ABSLNN50ET, EQ, 12-Jun-2019, 276.59, 273.80, 275.03, 273.25, 274.70, 274.70, 274.58, 33, 0.09, 5, 29, 87.88
ACC, EQ, 12-Jun-2019, 1589.65, 1589.65, 1593.00, 1572.50, 1577.00, 1579.05, 1580.62, 298942, 4725.13, 11367, 32774, 10.96
ACCELYA, EQ, 12-Jun-2019, 895.85, 890.10, 904.80, 884.00, 904.80, 897.75, 891.04, 1616, 14.40, 199, 1014, 62.75
ACCORD, SM, 12-Jun-2019, 30.00, 29.00, 29.00, 29.00, 29.00, 29.00, 29.00, 2000, 0.58, 1, 2000, 100.00
ACE, EQ, 12-Jun-2019, 100.50, 102.00, 104.45, 100.00, 103.85, 103.95, 101.69, 522808, 531.66, 3509, 331043, 63.32
ADANIENT, EQ, 12-Jun-2019, 153.60, 154.00, 159.35, 150.55, 154.60, 153.20, 155.15, 7477081, 11600.81, 44488, 750752, 10.04
ADANIGAS, EQ, 12-Jun-2019, 166.30, 166.50, 172.30, 164.65, 169.50, 169.60, 169.26, 1088194, 1841.84, 11859, 285381, 26.23
ADANIGREEN, EQ, 12-Jun-2019, 42.55, 42.95, 43.70, 42.95, 43.10, 43.15, 43.30, 1005299, 435.26, 3330, 431154, 42.89
ADANIPORTS, EQ, 12-Jun-2019, 426.30, 425.25, 429.40, 423.00, 425.80, 424.95, 425.60, 2329686, 9915.24, 31282, 611047, 26.23
ADANIPOWER, EQ, 12-Jun-2019, 48.25, 48.25, 50.45, 48.10, 49.10, 49.10, 49.32, 15460100, 7625.42, 35427, 2139075, 13.84
ADANITRANS, EQ, 12-Jun-2019, 228.50, 228.50, 229.00, 222.25, 222.30, 222.95, 225.11, 37862, 85.23, 2322, 23623, 62.39
ADFFOODS, EQ, 12-Jun-2019, 298.10, 298.10, 299.70, 292.00, 294.10, 293.15, 294.43, 20824, 61.31, 955, 10397, 49.93
ADHUNIK, BE, 12-Jun-2019, 1.65, 1.60, 1.70, 1.60, 1.70, 1.70, 1.70, 29816, 0.51, 41, -, -
ADHUNIKIND, EQ, 12-Jun-2019, 83.85, 80.15, 86.00, 80.15, 85.90, 85.55, 84.46, 30890, 26.09, 286, 17086, 55.31
ADLABS, EQ, 12-Jun-2019, 6.15, 6.10, 6.35, 6.10, 6.15, 6.20, 6.22, 120884, 7.52, 258, 80638, 66.71
ADORWELD, EQ, 12-Jun-2019, 345.35, 348.60, 351.45, 347.40, 349.00, 349.10, 349.29, 1276, 4.46, 70, 1160, 90.91
ADROITINFO, BE, 12-Jun-2019, 12.35, 11.80, 12.35, 11.75, 12.15, 12.15, 11.76, 442, 0.05, 12, -, -
ADSL, EQ, 12-Jun-2019, 15.05, 16.10, 16.25, 14.50, 15.90, 15.85, 15.56, 22466, 3.50, 79, 14785, 65.81
ADVANIHOTR, EQ, 12-Jun-2019, 63.35, 64.05, 64.10, 61.10, 62.80, 63.10, 62.94, 20016, 12.60, 355, 2339, 11.69
ADVENZYMES, EQ, 12-Jun-2019, 198.85, 199.00, 199.00, 192.65, 193.00, 193.70, 194.38, 93372, 181.49, 1265, 65854, 70.53
AEGISCHEM, EQ, 12-Jun-2019, 222.35, 221.35, 222.30, 216.00, 219.75, 219.50, 219.35, 67655, 148.40, 3906, 40137, 59.33
AGARIND, EQ, 12-Jun-2019, 141.95, 148.00, 149.70, 142.00, 147.00, 146.20, 146.00, 31690, 46.27, 133, 24840, 78.38
AGCNET, EQ, 12-Jun-2019, 111.55, 110.05, 113.00, 110.00, 110.05, 110.05, 110.36, 1200, 1.32, 22, 766, 63.83
AGLSL, EQ, 12-Jun-2019, 55.50, 57.00, 57.00, 55.00, 55.00, 55.00, 55.14, 1136, 0.63, 23, 1017, 89.52
AGRITECH, EQ, 12-Jun-2019, 54.30, 54.60, 54.60, 51.35, 53.10, 53.25, 53.34, 7493, 4.00, 194, 5220, 69.67
AGROPHOS, BE, 12-Jun-2019, 82.00, 82.00, 84.00, 78.10, 83.95, 83.95, 83.91, 72894, 61.16, 161, -, -
AHIMSA, SM, 12-Jun-2019, 29.95, 30.70, 31.05, 30.70, 31.05, 31.05, 30.86, 24000, 7.41, 4, 24000, 100.00
AHLEAST, EQ, 12-Jun-2019, 193.55, 201.00, 201.00, 193.00, 193.00, 193.50, 194.51, 1737, 3.38, 76, 1298, 74.73
AHLUCONT, EQ, 12-Jun-2019, 331.70, 328.10, 335.20, 328.10, 332.00, 332.10, 332.01, 21278, 70.64, 849, 19143, 89.97
AHLWEST, EQ, 12-Jun-2019, 339.00, 334.80, 345.60, 330.55, 340.00, 339.65, 335.78, 18632, 62.56, 110, 15384, 82.57
AIAENG, EQ, 12-Jun-2019, 1836.90, 1839.00, 1840.00, 1822.05, 1830.00, 1828.50, 1831.17, 4672, 85.55, 1958, 3080, 65.92
AIFL, BZ, 12-Jun-2019, 4.55, 4.35, 4.35, 4.35, 4.35, 4.35, 4.35, 1757, 0.08, 20, -, -
AIONJSW, EQ, 12-Jun-2019, 19.25, 19.40, 19.60, 19.00, 19.00, 19.05, 19.24, 18438, 3.55, 109, 13226, 71.73
AIRAN, EQ, 12-Jun-2019, 29.35, 31.40, 31.90, 28.80, 29.95, 29.60, 29.51, 43992, 12.98, 95, 24066, 54.71
AJANTPHARM, EQ, 12-Jun-2019, 996.55, 990.65, 1004.55, 983.40, 994.00, 992.30, 995.18, 322116, 3205.62, 8960, 135569, 42.09
AJMERA, EQ, 12-Jun-2019, 172.45, 172.45, 175.00, 171.10, 173.50, 172.70, 172.62, 18057, 31.17, 724, 8634, 47.82
AJOONI, SM, 12-Jun-2019, 16.05, 15.25, 15.25, 15.25, 15.25, 15.25, 15.25, 4000, 0.61, 1, 4000, 100.00
AKASH, SM, 12-Jun-2019, 57.00, 58.00, 58.10, 58.00, 58.10, 58.10, 58.05, 4000, 2.32, 2, 0, 0.00
AKSHARCHEM, EQ, 12-Jun-2019, 300.85, 297.60, 302.80, 286.50, 288.75, 292.95, 295.40, 1749, 5.17, 266, 721, 41.22
AKSHOPTFBR, EQ, 12-Jun-2019, 12.60, 12.95, 13.45, 12.65, 12.85, 12.85, 13.00, 763776, 99.32, 1659, 369379, 48.36
AKZOINDIA, EQ, 12-Jun-2019, 1781.90, 1805.00, 1805.00, 1761.25, 1772.00, 1786.10, 1780.40, 914, 16.27, 211, 636, 69.58
ALANKIT, EQ, 12-Jun-2019, 34.95, 35.25, 35.25, 34.00, 34.05, 34.65, 34.77, 564701, 196.36, 3349, 144360, 25.56
ALBERTDAVD, EQ, 12-Jun-2019, 407.35, 405.00, 409.00, 400.50, 404.00, 404.45, 404.02, 1656, 6.69, 101, 1149, 69.38
ALBK, EQ, 12-Jun-2019, 41.95, 41.80, 42.40, 41.40, 42.10, 42.00, 41.89, 3449285, 1444.86, 6595, 352913, 10.23
ALCHEM, BE, 12-Jun-2019, 1.60, 1.60, 1.65, 1.55, 1.55, 1.55, 1.55, 2852, 0.04, 14, -, -
ALEMBICLTD, EQ, 12-Jun-2019, 42.65, 43.60, 43.60, 42.30, 42.40, 42.40, 42.60, 37215, 15.85, 300, 26087, 70.10
ALICON, EQ, 12-Jun-2019, 577.55, 579.00, 587.90, 576.00, 584.70, 583.70, 578.19, 513, 2.97, 78, 406, 79.14
ALKALI, EQ, 12-Jun-2019, 44.00, 43.60, 44.90, 43.10, 43.10, 43.20, 43.54, 3955, 1.72, 79, 2507, 63.39
ALKEM, EQ, 12-Jun-2019, 1811.05, 1783.00, 1820.00, 1783.00, 1790.50, 1792.35, 1799.76, 10175, 183.13, 1708, 5522, 54.27
ALKYLAMINE, EQ, 12-Jun-2019, 821.35, 821.40, 825.00, 810.00, 813.05, 820.55, 818.82, 2783, 22.79, 164, 2123, 76.28
ALLCARGO, EQ, 12-Jun-2019, 106.85, 108.10, 111.90, 108.10, 111.55, 109.75, 109.18, 213407, 232.99, 6271, 66846, 31.32
ALLSEC, BE, 12-Jun-2019, 311.30, 313.00, 313.35, 307.10, 312.25, 312.25, 312.75, 3737, 11.69, 44, -, -
ALMONDZ, EQ, 12-Jun-2019, 23.90, 23.90, 23.90, 22.10, 23.40, 23.05, 22.80, 15452, 3.52, 191, 11595, 75.04
ALOKTEXT, BE, 12-Jun-2019, 3.65, 3.55, 3.80, 3.50, 3.80, 3.80, 3.73, 2501287, 93.27, 787, -, -
ALPA, EQ, 12-Jun-2019, 21.60, 21.95, 22.35, 20.65, 21.00, 21.00, 21.32, 18163, 3.87, 566, 9414, 51.83
ALPHAGEO, EQ, 12-Jun-2019, 457.25, 459.95, 460.00, 445.25, 452.00, 449.95, 450.95, 4967, 22.40, 320, 4082, 82.18
ALPSINDUS, BE, 12-Jun-2019, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 3632, 0.04, 6, -, -
AMARAJABAT, EQ, 12-Jun-2019, 638.05, 641.00, 641.00, 623.00, 624.30, 625.00, 630.09, 240785, 1517.15, 7529, 58888, 24.46
AMBER, EQ, 12-Jun-2019, 828.20, 832.00, 838.20, 819.95, 827.10, 825.40, 824.74, 8168, 67.36, 301, 6863, 84.02
AMBIKCO, EQ, 12-Jun-2019, 1086.50, 1086.50, 1093.05, 1081.05, 1090.00, 1091.60, 1088.98, 859, 9.35, 152, 546, 63.56
AMBUJACEM, EQ, 12-Jun-2019, 223.25, 219.55, 222.80, 219.55, 220.95, 220.55, 221.28, 1890005, 4182.24, 25400, 616319, 32.61
AMDIND, EQ, 12-Jun-2019, 19.55, 19.55, 19.55, 17.90, 18.40, 18.90, 18.56, 12734, 2.36, 127, 5309, 41.69
AMJLAND, EQ, 12-Jun-2019, 18.65, 18.55, 19.00, 18.25, 18.80, 18.35, 18.37, 8659, 1.59, 60, 8373, 96.70
AMRUTANJAN, EQ, 12-Jun-2019, 322.95, 324.80, 324.80, 318.00, 320.95, 319.75, 320.13, 14517, 46.47, 555, 8953, 61.67
ANANTRAJ, EQ, 12-Jun-2019, 30.70, 30.60, 30.95, 30.00, 30.35, 30.45, 30.48, 111401, 33.95, 604, 63880, 57.34
ANDHRABANK, EQ, 12-Jun-2019, 24.10, 24.20, 24.40, 23.90, 24.35, 24.30, 24.25, 396895, 96.27, 1949, 229523, 57.83
ANDHRACEMT, BE, 12-Jun-2019, 4.15, 4.10, 4.20, 4.00, 4.15, 4.05, 4.13, 12384, 0.51, 52, -, -
ANDHRSUGAR, EQ, 12-Jun-2019, 337.70, 335.00, 349.50, 335.00, 346.25, 344.60, 343.62, 34523, 118.63, 1224, 17966, 52.04
ANIKINDS, EQ, 12-Jun-2019, 13.40, 14.25, 14.30, 13.45, 13.50, 13.50, 13.53, 1971, 0.27, 17, 1861, 94.42
ANKITMETAL, BE, 12-Jun-2019, 0.50, 0.45, 0.50, 0.45, 0.45, 0.45, 0.45, 20900, 0.09, 17, -, -
ANSALAPI, EQ, 12-Jun-2019, 5.95, 5.90, 6.40, 5.80, 6.20, 6.25, 6.15, 353440, 21.73, 517, 189768, 53.69
ANSALHSG, EQ, 12-Jun-2019, 7.60, 7.80, 7.90, 7.35, 7.50, 7.45, 7.51, 98231, 7.38, 332, 59408, 60.48
ANTGRAPHIC, BE, 12-Jun-2019, 1.10, 1.15, 1.15, 1.05, 1.15, 1.15, 1.14, 303880, 3.46, 330, -, -
ANUP, EQ, 12-Jun-2019, 495.05, 492.05, 498.10, 484.75, 486.10, 488.50, 491.46, 5193, 25.52, 440, 4399, 84.71
APARINDS, EQ, 12-Jun-2019, 623.95, 629.75, 629.75, 615.00, 616.40, 620.50, 622.77, 5179, 32.25, 453, 3441, 66.44
APCL, EQ, 12-Jun-2019, 169.85, 168.90, 172.75, 165.00, 165.00, 165.50, 166.75, 2991, 4.99, 149, 2515, 84.09
APCOTEXIND, EQ, 12-Jun-2019, 563.90, 568.00, 571.80, 555.00, 556.05, 557.75, 562.01, 2295, 12.90, 250, 1377, 60.00
APEX, EQ, 12-Jun-2019, 272.00, 269.00, 271.85, 266.35, 268.25, 268.35, 268.53, 47375, 127.22, 1501, 20595, 43.47
APLAPOLLO, EQ, 12-Jun-2019, 1593.75, 1600.00, 1605.00, 1580.25, 1585.00, 1586.95, 1590.28, 115795, 1841.46, 1018, 105352, 90.98
APLLTD, EQ, 12-Jun-2019, 500.30, 501.00, 505.00, 496.05, 501.00, 499.90, 501.07, 22984, 115.17, 2067, 12423, 54.05
APOLLO, EQ, 12-Jun-2019, 121.75, 124.00, 124.00, 116.90, 121.25, 121.65, 121.47, 14258, 17.32, 640, 7789, 54.63
APOLLOHOSP, EQ, 12-Jun-2019, 1379.95, 1380.90, 1398.85, 1365.00, 1381.50, 1381.75, 1384.87, 523008, 7242.98, 22530, 34793, 6.65
APOLLOTYRE, EQ, 12-Jun-2019, 195.45, 195.00, 198.00, 191.10, 191.55, 191.75, 194.24, 1166390, 2265.60, 12819, 276348, 23.69
APOLSINHOT, EQ, 12-Jun-2019, 909.75, 924.00, 924.00, 876.10, 876.10, 881.00, 892.42, 665, 5.93, 117, 541, 81.35
APTECHT, EQ, 12-Jun-2019, 148.30, 147.05, 148.80, 145.30, 145.85, 146.00, 146.63, 69716, 102.22, 1501, 16415, 23.55
ARCHIDPLY, EQ, 12-Jun-2019, 36.10, 36.45, 37.30, 36.10, 36.50, 36.25, 36.64, 4786, 1.75, 196, 3453, 72.15
ARCHIES, EQ, 12-Jun-2019, 22.20, 22.25, 22.30, 22.00, 22.05, 22.05, 22.07, 21073, 4.65, 62, 15317, 72.69
ARCOTECH, BE, 12-Jun-2019, 3.70, 3.70, 3.75, 3.55, 3.60, 3.60, 3.62, 26491, 0.96, 85, -, -
ARENTERP, EQ, 12-Jun-2019, 11.00, 10.50, 10.50, 10.50, 10.50, 10.50, 10.50, 100, 0.01, 1, 100, 100.00
ARIES, EQ, 12-Jun-2019, 69.15, 68.30, 71.90, 68.25, 70.05, 70.10, 70.85, 35714, 25.30, 510, 15752, 44.11
ARIHANT, EQ, 12-Jun-2019, 28.60, 30.50, 30.50, 26.00, 26.30, 26.60, 27.29, 4992, 1.36, 68, 1761, 35.28
ARIHANTSUP, BE, 12-Jun-2019, 63.00, 62.95, 63.90, 62.00, 63.80, 63.80, 63.08, 8079, 5.10, 92, -, -
ARMANFIN, EQ, 12-Jun-2019, 402.70, 401.05, 409.95, 393.00, 393.00, 398.60, 403.91, 7551, 30.50, 214, 5290, 70.06
AROGRANITE, EQ, 12-Jun-2019, 50.55, 50.65, 51.00, 50.05, 50.05, 50.40, 50.34, 5878, 2.96, 56, 4367, 74.29
ARROWGREEN, EQ, 12-Jun-2019, 52.75, 49.20, 59.45, 49.20, 53.60, 54.60, 54.76, 49513, 27.11, 1197, 31591, 63.80
ARROWTEX, EQ, 12-Jun-2019, 15.70, 15.75, 16.65, 15.70, 16.65, 16.10, 15.79, 3995, 0.63, 20, 3847, 96.30
ARSHIYA, EQ, 12-Jun-2019, 23.90, 23.90, 26.40, 23.90, 25.00, 24.95, 25.42, 32741, 8.32, 268, 23489, 71.74
ARSSINFRA, BE, 12-Jun-2019, 37.35, 37.00, 39.00, 35.80, 37.00, 37.00, 37.39, 1249, 0.47, 24, -, -
ARVIND, EQ, 12-Jun-2019, 75.20, 74.90, 75.60, 74.05, 75.40, 75.20, 75.03, 1154006, 865.80, 6471, 220279, 19.09
ARVINDFASN, EQ, 12-Jun-2019, 767.10, 767.10, 788.00, 765.05, 779.00, 780.45, 779.87, 27907, 217.64, 7016, 22567, 80.87
ARVSMART, EQ, 12-Jun-2019, 112.55, 112.40, 112.50, 109.10, 110.90, 111.25, 110.76, 8453, 9.36, 500, 3861, 45.68
ASAHIINDIA, EQ, 12-Jun-2019, 225.10, 229.85, 229.85, 220.55, 223.50, 223.35, 224.77, 120396, 270.61, 935, 111775, 92.84
ASAHISONG, EQ, 12-Jun-2019, 140.45, 140.05, 144.20, 138.00, 144.20, 143.05, 141.56, 1779, 2.52, 78, 1270, 71.39
ASAL, EQ, 12-Jun-2019, 49.95, 49.00, 49.00, 47.70, 48.50, 48.45, 48.43, 3601, 1.74, 29, 3345, 92.89
ASHAPURMIN, BE, 12-Jun-2019, 19.55, 19.00, 19.50, 18.60, 18.60, 18.60, 18.77, 42124, 7.90, 193, -, -
ASHIANA, EQ, 12-Jun-2019, 122.05, 120.80, 126.15, 120.15, 123.00, 123.85, 123.17, 35087, 43.22, 332, 30266, 86.26
ASHIMASYN, EQ, 12-Jun-2019, 10.55, 10.80, 10.80, 10.05, 10.45, 10.30, 10.33, 20564, 2.12, 147, 12439, 60.49
ASHOKA, EQ, 12-Jun-2019, 139.55, 141.90, 143.50, 138.50, 139.00, 139.20, 140.09, 82498, 115.57, 1886, 43126, 52.28
ASHOKLEY, EQ, 12-Jun-2019, 91.20, 90.60, 91.30, 88.85, 89.40, 89.25, 90.02, 13506820, 12158.95, 44071, 3114944, 23.06
ASIANHOTNR, EQ, 12-Jun-2019, 125.00, 129.00, 131.80, 120.50, 124.05, 124.00, 124.14, 3537, 4.39, 241, 1138, 32.17
ASIANPAINT, EQ, 12-Jun-2019, 1425.50, 1429.95, 1439.90, 1421.00, 1424.05, 1425.45, 1428.61, 874293, 12490.20, 38179, 458614, 52.46
ASIANTILES, EQ, 12-Jun-2019, 262.50, 263.00, 263.05, 258.00, 262.75, 262.85, 261.33, 73868, 193.04, 841, 15669, 21.21
ASPINWALL, EQ, 12-Jun-2019, 148.00, 150.00, 151.95, 145.00, 145.00, 147.15, 147.04, 2544, 3.74, 49, 2112, 83.02
ASSAMCO, BE, 12-Jun-2019, 1.40, 1.35, 1.45, 1.35, 1.45, 1.45, 1.44, 124281, 1.79, 71, -, -
ASTEC, EQ, 12-Jun-2019, 449.75, 448.45, 455.30, 442.25, 453.70, 450.20, 450.23, 12854, 57.87, 313, 11902, 92.59
ASTERDM, EQ, 12-Jun-2019, 141.10, 141.10, 141.10, 137.10, 138.10, 138.25, 139.08, 15417, 21.44, 621, 9931, 64.42
ASTRAL, EQ, 12-Jun-2019, 1372.20, 1372.00, 1372.00, 1331.05, 1337.85, 1336.95, 1347.35, 46875, 631.57, 7468, 19476, 41.55
ASTRAMICRO, EQ, 12-Jun-2019, 90.50, 91.15, 92.80, 90.40, 91.50, 91.30, 91.63, 194480, 178.20, 1566, 99445, 51.13
ASTRAZEN, EQ, 12-Jun-2019, 1877.10, 1885.05, 1900.00, 1870.20, 1885.00, 1878.10, 1883.07, 3095, 58.28, 535, 1317, 42.55
ASTRON, EQ, 12-Jun-2019, 107.55, 106.70, 111.00, 106.40, 109.80, 109.50, 109.10, 284919, 310.85, 1489, 132266, 46.42
ATFL, EQ, 12-Jun-2019, 540.85, 536.00, 545.00, 532.00, 536.60, 536.60, 539.75, 2345, 12.66, 136, 1690, 72.07
ATLANTA, EQ, 12-Jun-2019, 11.25, 11.10, 11.90, 11.00, 11.85, 11.70, 11.54, 36718, 4.24, 440, 14959, 40.74
ATLASCYCLE, BE, 12-Jun-2019, 43.00, 43.75, 43.75, 40.85, 41.75, 41.55, 41.43, 8676, 3.59, 143, -, -
ATUL, EQ, 12-Jun-2019, 4090.20, 4091.30, 4149.00, 4091.30, 4113.00, 4125.40, 4125.55, 12382, 510.83, 5732, 8227, 66.44
ATULAUTO, EQ, 12-Jun-2019, 290.35, 288.00, 292.00, 287.00, 289.05, 288.25, 288.95, 2579, 7.45, 228, 1272, 49.32
AUBANK, EQ, 12-Jun-2019, 708.60, 709.30, 715.10, 700.00, 707.90, 704.80, 710.26, 139869, 993.44, 10261, 57704, 41.26
AURDIS, SM, 12-Jun-2019, 28.50, 29.00, 29.00, 29.00, 29.00, 29.00, 29.00, 2000, 0.58, 1, 2000, 100.00
AURIONPRO, EQ, 12-Jun-2019, 128.15, 125.90, 129.85, 125.15, 125.15, 125.55, 127.39, 9174, 11.69, 227, 6873, 74.92
AUROPHARMA, EQ, 12-Jun-2019, 652.20, 651.50, 654.30, 636.20, 641.00, 641.55, 644.98, 2872644, 18527.96, 49830, 624933, 21.75
AUSOMENT, EQ, 12-Jun-2019, 48.75, 51.35, 51.35, 43.90, 43.90, 43.90, 46.45, 34882, 16.20, 410, 19735, 56.58
AUTOAXLES, EQ, 12-Jun-2019, 1096.30, 1107.90, 1108.80, 1070.00, 1072.00, 1074.00, 1083.56, 5406, 58.58, 792, 4010, 74.18
AUTOIND, EQ, 12-Jun-2019, 47.10, 47.00, 47.40, 45.25, 47.35, 47.10, 46.72, 6019, 2.81, 90, 3654, 60.71
AUTOLITIND, BZ, 12-Jun-2019, 29.25, 28.75, 29.95, 28.75, 29.70, 29.70, 28.76, 530, 0.15, 6, -, -
AVADHSUGAR, EQ, 12-Jun-2019, 699.30, 690.00, 736.80, 690.00, 720.00, 719.20, 721.11, 94592, 682.12, 5588, 29642, 31.34
AVANTIFEED, EQ, 12-Jun-2019, 360.80, 363.80, 366.00, 355.20, 359.10, 358.95, 361.35, 321556, 1161.94, 8631, 81568, 25.37
AVG, SM, 12-Jun-2019, 100.00, 102.00, 102.00, 102.00, 102.00, 102.00, 102.00, 2400, 2.45, 2, 2400, 100.00
AVTNPL, EQ, 12-Jun-2019, 25.70, 25.85, 26.10, 25.05, 25.80, 26.00, 25.83, 45458, 11.74, 176, 38426, 84.53
AXISBANK, EQ, 12-Jun-2019, 814.80, 814.05, 815.75, 809.10, 815.75, 813.55, 811.77, 4707478, 38213.83, 100246, 2082894, 44.25
AXISCADES, EQ, 12-Jun-2019, 66.20, 66.75, 66.75, 64.30, 64.75, 64.95, 65.06, 190201, 123.75, 405, 29231, 15.37
AXISGOLD, EQ, 12-Jun-2019, 2856.00, 2856.00, 2879.00, 2853.30, 2871.00, 2861.85, 2867.16, 124, 3.56, 40, 61, 49.19
AXISNIFTY, EQ, 12-Jun-2019, 1227.81, 1223.00, 1223.00, 1210.73, 1219.95, 1219.95, 1214.82, 100, 1.21, 12, 69, 69.00
AYMSYNTEX, EQ, 12-Jun-2019, 36.50, 37.10, 41.00, 37.10, 38.50, 38.50, 38.97, 30617, 11.93, 320, 18392, 60.07
BAFNAPHARM, BE, 12-Jun-2019, 8.25, 7.85, 8.25, 7.85, 7.85, 7.85, 7.85, 3152, 0.25, 38, -, -
BAGFILMS, EQ, 12-Jun-2019, 4.05, 4.00, 4.25, 4.00, 4.05, 4.05, 4.12, 116466, 4.80, 146, 60675, 52.10
BAJAJ-AUTO, EQ, 12-Jun-2019, 2987.15, 2991.00, 2997.05, 2931.30, 2944.00, 2944.50, 2945.80, 273834, 8066.61, 20193, 67443, 24.63
BAJAJCON, EQ, 12-Jun-2019, 335.25, 334.05, 336.50, 332.60, 335.90, 334.95, 334.51, 19625, 65.65, 3325, 12907, 65.77
BAJAJELEC, EQ, 12-Jun-2019, 509.95, 510.10, 510.50, 504.20, 509.00, 507.85, 506.75, 59421, 301.11, 3910, 23085, 38.85
BAJAJFINSV, EQ, 12-Jun-2019, 8270.65, 8275.00, 8288.60, 8185.90, 8232.00, 8245.60, 8237.75, 125371, 10327.75, 17443, 52072, 41.53
BAJAJHIND, EQ, 12-Jun-2019, 8.70, 8.70, 8.85, 8.40, 8.70, 8.65, 8.65, 1635644, 141.41, 2204, 714971, 43.71
BAJAJHLDNG, EQ, 12-Jun-2019, 3761.80, 3779.80, 3793.95, 3712.10, 3737.75, 3742.80, 3751.25, 24203, 907.92, 5643, 12732, 52.61
BAJFINANCE, EQ, 12-Jun-2019, 3551.85, 3539.95, 3539.95, 3482.00, 3507.20, 3505.85, 3507.43, 1214470, 42596.70, 76330, 405634, 33.40
BALAJITELE, EQ, 12-Jun-2019, 69.25, 69.25, 69.25, 67.10, 68.00, 68.05, 68.12, 21794, 14.85, 175, 19895, 91.29
BALAMINES, EQ, 12-Jun-2019, 393.10, 395.90, 404.00, 394.05, 396.60, 396.90, 398.75, 30761, 122.66, 891, 15460, 50.26
BALAXI, BE, 12-Jun-2019, 101.85, 97.80, 106.90, 96.80, 106.90, 106.75, 100.77, 4701, 4.74, 63, -, -
BALKRISHNA, EQ, 12-Jun-2019, 32.30, 33.20, 33.65, 31.05, 32.00, 31.95, 32.20, 16320, 5.26, 170, 12088, 74.07
BALKRISIND, EQ, 12-Jun-2019, 792.70, 791.70, 807.40, 784.05, 795.00, 796.30, 800.55, 711777, 5698.16, 20316, 98031, 13.77
BALLARPUR, EQ, 12-Jun-2019, 2.10, 2.10, 2.30, 2.00, 2.25, 2.25, 2.20, 2012929, 44.36, 635, 1402062, 69.65
