SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ALOKTEXT, BE, 11-Jun-2019, 3.80, 3.75, 3.75, 3.65, 3.65, 3.65, 3.70, 1736245, 64.18, 701, -, -
ALPA, EQ, 11-Jun-2019, 22.20, 22.55, 22.55, 21.30, 21.95, 21.60, 21.73, 8054, 1.75, 121, 6602, 81.97
ALPHAGEO, EQ, 11-Jun-2019, 457.35, 457.00, 460.80, 451.15, 460.00, 457.25, 457.11, 1806, 8.26, 206, 1140, 63.12
ALPSINDUS, BE, 11-Jun-2019, 0.95, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1, 0.00, 1, -, -
AMARAJABAT, EQ, 11-Jun-2019, 632.55, 629.10, 641.00, 627.90, 638.00, 638.05, 637.29, 368384, 2347.67, 16123, 171703, 46.61
AMBANIORG, SM, 11-Jun-2019, 67.00, 66.00, 66.00, 66.00, 66.00, 66.00, 66.00, 2000, 1.32, 1, 2000, 100.00
AMBER, EQ, 11-Jun-2019, 812.25, 813.00, 839.70, 813.00, 834.00, 828.20, 823.28, 6166, 50.76, 493, 4236, 68.70
AMBIKCO, EQ, 11-Jun-2019, 1089.90, 1099.00, 1099.00, 1083.00, 1090.00, 1086.50, 1089.22, 5986, 65.20, 172, 5722, 95.59
AMBUJACEM, EQ, 11-Jun-2019, 223.10, 224.00, 224.90, 221.55, 223.00, 223.25, 223.10, 1805276, 4027.65, 22656, 751782, 41.64
AMDIND, EQ, 11-Jun-2019, 18.65, 18.80, 19.60, 18.55, 19.60, 19.55, 19.26, 7655, 1.47, 48, 6807, 88.92
AMJLAND, EQ, 11-Jun-2019, 18.80, 18.85, 18.90, 18.55, 18.65, 18.65, 18.74, 11332, 2.12, 27, 11277, 99.51
AMRUTANJAN, EQ, 11-Jun-2019, 326.60, 324.00, 329.90, 322.00, 323.25, 322.95, 324.94, 20152, 65.48, 892, 10526, 52.23
ANANTRAJ, EQ, 11-Jun-2019, 30.65, 30.85, 31.20, 30.60, 30.75, 30.70, 30.77, 144466, 44.45, 648, 75273, 52.10
ANDHRABANK, EQ, 11-Jun-2019, 23.95, 23.95, 24.20, 23.65, 24.20, 24.10, 24.03, 584247, 140.40, 2691, 242496, 41.51
ANDHRACEMT, BE, 11-Jun-2019, 4.35, 4.35, 4.45, 4.15, 4.15, 4.15, 4.19, 54616, 2.29, 96, -, -
ANDHRSUGAR, EQ, 11-Jun-2019, 342.00, 342.00, 343.00, 336.20, 336.20, 337.70, 339.64, 32148, 109.19, 840, 20478, 63.70
ANIKINDS, EQ, 11-Jun-2019, 13.80, 14.30, 14.30, 13.00, 13.55, 13.40, 13.47, 2000, 0.27, 40, 1514, 75.70
ANKITMETAL, BE, 11-Jun-2019, 0.45, 0.45, 0.50, 0.40, 0.50, 0.50, 0.45, 23214, 0.11, 24, -, -
ANSALAPI, EQ, 11-Jun-2019, 6.95, 6.80, 6.90, 5.80, 5.95, 5.95, 6.04, 1415302, 85.52, 1470, 829347, 58.60
ANSALHSG, EQ, 11-Jun-2019, 7.95, 7.90, 8.05, 7.30, 7.70, 7.60, 7.67, 105251, 8.07, 508, 65999, 62.71
ANTGRAPHIC, BE, 11-Jun-2019, 1.05, 1.10, 1.10, 1.00, 1.10, 1.10, 1.09, 252110, 2.74, 228, -, -
ANUP, EQ, 11-Jun-2019, 495.35, 500.00, 500.00, 487.85, 495.00, 495.05, 493.83, 7666, 37.86, 545, 6366, 83.04
APARINDS, EQ, 11-Jun-2019, 637.50, 637.60, 639.55, 619.60, 620.20, 623.95, 627.53, 4532, 28.44, 448, 2942, 64.92
APCL, EQ, 11-Jun-2019, 173.90, 172.00, 174.35, 165.25, 169.95, 169.85, 170.48, 3763, 6.42, 177, 2533, 67.31
APCOTEXIND, EQ, 11-Jun-2019, 553.50, 553.30, 565.00, 551.30, 564.95, 563.90, 557.36, 18932, 105.52, 532, 16759, 88.52
APEX, EQ, 11-Jun-2019, 274.75, 274.75, 277.50, 268.60, 270.90, 272.00, 272.89, 78190, 213.37, 2289, 28114, 35.96
APLAPOLLO, EQ, 11-Jun-2019, 1580.45, 1576.70, 1625.00, 1563.25, 1598.50, 1593.75, 1585.03, 33223, 526.59, 2583, 28428, 85.57
APLLTD, EQ, 11-Jun-2019, 500.95, 502.85, 505.00, 496.05, 502.80, 500.30, 502.46, 22028, 110.68, 1927, 14687, 66.67
APOLLO, EQ, 11-Jun-2019, 123.75, 124.25, 126.00, 121.00, 121.75, 121.75, 123.14, 16528, 20.35, 645, 8243, 49.87
APOLLOHOSP, EQ, 11-Jun-2019, 1379.10, 1385.70, 1401.45, 1375.00, 1378.00, 1379.95, 1388.76, 827845, 11496.80, 32859, 250222, 30.23
APOLLOTYRE, EQ, 11-Jun-2019, 194.20, 194.90, 196.35, 191.05, 195.00, 195.45, 193.99, 1713021, 3323.09, 26295, 449904, 26.26
APOLSINHOT, EQ, 11-Jun-2019, 932.90, 925.00, 930.00, 901.00, 906.00, 909.75, 915.09, 534, 4.89, 89, 368, 68.91
APTECHT, EQ, 11-Jun-2019, 147.90, 147.90, 150.95, 143.50, 148.50, 148.30, 147.36, 142010, 209.26, 3077, 26642, 18.76
ARCHIDPLY, EQ, 11-Jun-2019, 36.35, 36.15, 36.60, 35.50, 36.00, 36.10, 36.02, 9005, 3.24, 140, 7345, 81.57
ARCHIES, EQ, 11-Jun-2019, 22.10, 21.75, 22.45, 21.75, 22.05, 22.20, 22.05, 15871, 3.50, 103, 13445, 84.71
ARCOTECH, BE, 11-Jun-2019, 3.70, 3.65, 3.85, 3.55, 3.70, 3.70, 3.64, 62289, 2.27, 143, -, -
ARIES, EQ, 11-Jun-2019, 69.25, 71.60, 71.60, 68.40, 69.15, 69.15, 68.82, 12514, 8.61, 217, 9735, 77.79
ARIHANT, EQ, 11-Jun-2019, 28.55, 28.60, 30.45, 28.55, 28.60, 28.60, 29.32, 10677, 3.13, 20, 196, 1.84
ARIHANTSUP, BE, 11-Jun-2019, 62.20, 59.10, 63.10, 59.10, 63.10, 63.00, 62.92, 12173, 7.66, 52, -, -
ARMANFIN, EQ, 11-Jun-2019, 411.80, 405.45, 405.45, 401.35, 402.50, 402.70, 403.36, 1159, 4.67, 74, 727, 62.73
AROGRANITE, EQ, 11-Jun-2019, 50.40, 51.00, 51.00, 50.00, 50.60, 50.55, 50.41, 4695, 2.37, 64, 3380, 71.99
ARROWGREEN, EQ, 11-Jun-2019, 55.00, 56.25, 56.30, 51.10, 51.10, 52.75, 53.51, 17976, 9.62, 227, 14518, 80.76
ARROWTEX, EQ, 11-Jun-2019, 15.95, 16.65, 16.70, 15.20, 15.70, 15.70, 15.74, 1864, 0.29, 53, 909, 48.77
ARSHIYA, EQ, 11-Jun-2019, 25.90, 25.70, 25.90, 23.20, 24.00, 23.90, 24.30, 84024, 20.42, 529, 62324, 74.17
ARSSINFRA, BE, 11-Jun-2019, 38.20, 40.10, 40.10, 36.30, 37.10, 37.35, 37.81, 4060, 1.54, 96, -, -
ARVIND, EQ, 11-Jun-2019, 72.45, 72.55, 76.40, 71.85, 75.00, 75.20, 75.00, 2990451, 2242.81, 14286, 834946, 27.92
ARVINDFASN, EQ, 11-Jun-2019, 761.25, 761.00, 773.00, 758.75, 767.00, 767.10, 767.49, 12309, 94.47, 1035, 8354, 67.87
ARVSMART, EQ, 11-Jun-2019, 112.25, 110.20, 114.00, 105.30, 112.00, 112.55, 110.58, 20053, 22.17, 513, 12303, 61.35
ASAHIINDIA, EQ, 11-Jun-2019, 227.05, 225.10, 226.00, 223.25, 225.05, 225.10, 224.89, 31983, 71.93, 264, 30512, 95.40
ASAHISONG, EQ, 11-Jun-2019, 141.85, 142.00, 145.95, 138.10, 140.50, 140.45, 142.45, 3556, 5.07, 169, 2846, 80.03
ASAL, EQ, 11-Jun-2019, 48.75, 48.55, 50.05, 48.10, 50.05, 49.95, 49.07, 2473, 1.21, 53, 2041, 82.53
ASHAPURMIN, BE, 11-Jun-2019, 20.50, 20.25, 20.25, 19.50, 19.55, 19.55, 19.60, 30204, 5.92, 155, -, -
ASHIANA, EQ, 11-Jun-2019, 123.75, 125.00, 125.00, 121.60, 121.95, 122.05, 122.15, 31348, 38.29, 300, 26440, 84.34
ASHIMASYN, EQ, 11-Jun-2019, 10.95, 11.30, 11.30, 10.00, 10.65, 10.55, 10.64, 36579, 3.89, 414, 18819, 51.45
ASHOKA, EQ, 11-Jun-2019, 140.15, 140.15, 142.55, 134.30, 142.55, 139.55, 139.30, 1163757, 1621.06, 4773, 1062326, 91.28
ASHOKLEY, EQ, 11-Jun-2019, 90.70, 90.90, 91.75, 89.75, 91.10, 91.20, 90.88, 14535974, 13210.43, 45043, 2326506, 16.01
ASIANHOTNR, EQ, 11-Jun-2019, 124.00, 124.05, 127.00, 120.65, 126.95, 125.00, 123.06, 1618, 1.99, 86, 591, 36.53
ASIANPAINT, EQ, 11-Jun-2019, 1422.60, 1428.00, 1433.35, 1409.50, 1425.00, 1425.50, 1423.91, 743047, 10580.34, 33290, 327765, 44.11
ASIANTILES, EQ, 11-Jun-2019, 260.40, 261.00, 264.00, 258.65, 262.95, 262.50, 261.86, 162337, 425.09, 1875, 78784, 48.53
ASPINWALL, EQ, 11-Jun-2019, 150.05, 154.90, 154.90, 148.00, 148.00, 148.00, 149.68, 1114, 1.67, 22, 1057, 94.88
ASSAMCO, BE, 11-Jun-2019, 1.40, 1.35, 1.45, 1.35, 1.45, 1.40, 1.37, 107076, 1.46, 96, -, -
ASTEC, EQ, 11-Jun-2019, 444.10, 446.90, 450.45, 436.00, 448.05, 449.75, 443.37, 17447, 77.35, 433, 15868, 90.95
ASTERDM, EQ, 11-Jun-2019, 131.20, 131.00, 142.80, 130.20, 141.70, 141.10, 138.70, 60869, 84.42, 1926, 23881, 39.23
ASTRAL, EQ, 11-Jun-2019, 1341.20, 1351.10, 1380.00, 1335.10, 1367.25, 1372.20, 1354.98, 186685, 2529.54, 16626, 104719, 56.09
ASTRAMICRO, EQ, 11-Jun-2019, 90.75, 92.30, 92.95, 90.00, 90.75, 90.50, 91.04, 295941, 269.43, 2905, 129017, 43.60
ASTRAZEN, EQ, 11-Jun-2019, 1889.50, 1904.80, 1910.00, 1865.05, 1876.00, 1877.10, 1889.77, 5391, 101.88, 816, 2562, 47.52
ASTRON, EQ, 11-Jun-2019, 105.80, 105.05, 113.00, 103.65, 106.50, 107.55, 107.48, 605669, 650.96, 2709, 241775, 39.92
ATFL, EQ, 11-Jun-2019, 536.85, 536.00, 542.95, 533.05, 542.95, 540.85, 537.29, 3379, 18.16, 182, 2481, 73.42
ATLANTA, EQ, 11-Jun-2019, 12.10, 12.20, 12.70, 10.90, 11.25, 11.25, 11.44, 95789, 10.95, 856, 57060, 59.57
ATLASCYCLE, BE, 11-Jun-2019, 44.95, 43.20, 44.90, 42.75, 43.45, 43.00, 43.47, 8553, 3.72, 153, -, -
ATUL, EQ, 11-Jun-2019, 4043.15, 4043.00, 4146.60, 4040.25, 4090.00, 4090.20, 4084.02, 20465, 835.80, 2900, 14597, 71.33
ATULAUTO, EQ, 11-Jun-2019, 287.20, 293.60, 293.60, 285.05, 290.00, 290.35, 287.54, 6714, 19.31, 542, 3723, 55.45
AUBANK, EQ, 11-Jun-2019, 706.65, 706.65, 710.00, 695.00, 709.30, 708.60, 704.08, 146868, 1034.07, 10618, 102614, 69.87
AURDIS, SM, 11-Jun-2019, 27.30, 28.50, 28.60, 28.50, 28.50, 28.50, 28.53, 6000, 1.71, 3, 6000, 100.00
AURIONPRO, EQ, 11-Jun-2019, 125.35, 125.05, 128.80, 125.05, 128.20, 128.15, 127.57, 7615, 9.71, 152, 4965, 65.20
AUROPHARMA, EQ, 11-Jun-2019, 627.15, 632.20, 654.75, 618.80, 652.80, 652.20, 642.45, 4636446, 29786.82, 71129, 1196030, 25.80
AUSOMENT, EQ, 11-Jun-2019, 40.65, 46.00, 48.75, 46.00, 48.75, 48.75, 47.92, 28200, 13.51, 295, 16037, 56.87
AUTOAXLES, EQ, 11-Jun-2019, 1101.20, 1093.75, 1120.00, 1083.90, 1114.90, 1096.30, 1096.04, 3001, 32.89, 521, 1767, 58.88
AUTOIND, EQ, 11-Jun-2019, 46.85, 47.25, 48.75, 46.50, 46.50, 47.10, 47.05, 4652, 2.19, 58, 4235, 91.04
AUTOLITIND, BZ, 11-Jun-2019, 29.50, 29.00, 29.95, 29.00, 29.45, 29.25, 29.03, 509, 0.15, 9, -, -
AVADHSUGAR, EQ, 11-Jun-2019, 716.05, 721.50, 724.75, 688.10, 698.00, 699.30, 703.27, 50026, 351.82, 2300, 20158, 40.30
AVANTIFEED, EQ, 11-Jun-2019, 351.95, 354.00, 366.00, 348.00, 364.00, 360.80, 358.40, 535168, 1918.03, 15177, 135321, 25.29
AVG, SM, 11-Jun-2019, 103.90, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 2400, 2.40, 1, 2400, 100.00
AVTNPL, EQ, 11-Jun-2019, 25.80, 25.90, 25.95, 25.25, 25.75, 25.70, 25.53, 15566, 3.97, 191, 10638, 68.34
AXISBANK, EQ, 11-Jun-2019, 814.15, 817.15, 821.45, 807.00, 815.20, 814.80, 814.67, 5471529, 44575.11, 102606, 2789810, 50.99
AXISCADES, EQ, 11-Jun-2019, 67.30, 67.45, 67.90, 66.00, 66.05, 66.20, 66.50, 214012, 142.32, 732, 25406, 11.87
AXISGOLD, EQ, 11-Jun-2019, 2869.00, 2888.00, 2888.00, 2836.10, 2856.00, 2856.00, 2862.66, 136, 3.89, 47, 100, 73.53
AXISNIFTY, EQ, 11-Jun-2019, 1215.02, 1224.20, 1229.40, 1224.20, 1227.83, 1227.81, 1226.80, 32, 0.39, 9, 22, 68.75
AYMSYNTEX, EQ, 11-Jun-2019, 35.25, 36.80, 37.00, 34.10, 37.00, 36.50, 35.42, 1909, 0.68, 33, 1820, 95.34
BABAFOOD, SM, 11-Jun-2019, 68.70, 64.70, 64.70, 64.70, 64.70, 64.70, 64.70, 2000, 1.29, 1, 2000, 100.00
BAFNAPHARM, BE, 11-Jun-2019, 8.65, 8.25, 8.25, 8.25, 8.25, 8.25, 8.25, 4738, 0.39, 30, -, -
BAGFILMS, EQ, 11-Jun-2019, 3.85, 3.85, 4.10, 3.85, 4.10, 4.05, 4.00, 84380, 3.37, 137, 57697, 68.38
BAJAJ-AUTO, EQ, 11-Jun-2019, 2989.80, 3003.80, 3025.00, 2981.00, 2991.05, 2987.15, 3001.07, 355284, 10662.32, 21686, 105771, 29.77
BAJAJCON, EQ, 11-Jun-2019, 336.10, 335.55, 338.60, 334.00, 335.50, 335.25, 336.07, 59045, 198.43, 2584, 46155, 78.17
BAJAJELEC, EQ, 11-Jun-2019, 513.90, 516.80, 518.10, 498.35, 509.20, 509.95, 507.86, 113695, 577.41, 8610, 59201, 52.07
BAJAJFINSV, EQ, 11-Jun-2019, 8304.45, 8310.00, 8339.10, 8241.60, 8260.00, 8270.65, 8287.62, 165578, 13722.48, 17272, 41556, 25.10
BAJAJHIND, EQ, 11-Jun-2019, 8.65, 8.65, 8.75, 8.45, 8.75, 8.70, 8.65, 888679, 76.85, 1889, 441557, 49.69
BAJAJHLDNG, EQ, 11-Jun-2019, 3658.05, 3646.10, 3790.00, 3610.40, 3766.00, 3761.80, 3725.99, 42162, 1570.95, 6219, 17862, 42.37
BAJFINANCE, EQ, 11-Jun-2019, 3519.60, 3537.00, 3564.00, 3511.25, 3557.95, 3551.85, 3540.25, 903155, 31973.91, 56660, 197107, 21.82
BALAJITELE, EQ, 11-Jun-2019, 69.95, 70.55, 70.60, 65.10, 68.40, 69.25, 67.58, 37801, 25.55, 766, 15553, 41.14
BALAMINES, EQ, 11-Jun-2019, 399.80, 404.50, 404.50, 391.00, 393.25, 393.10, 395.67, 30160, 119.33, 743, 15445, 51.21
